source_id,type,flux_band1,log_flux_band1,flux_band2,log_flux_band2,flux_band3,log_flux_band3,flux_band4,log_flux_band4,flux_band5,log_flux_band5,hr1,hr2,hr3,hr4,extent,log_extent,variability,ra,dec,recon_error,error_sigma,xmm_class
29975,agn,4.4652274033808586e-17,-16.3502,2.2672959380606865e-16,-15.6445,6.8308951406266e-15,-14.1655,3.4967056727183078e-15,-14.4563,2.5677122142693843e-15,-14.5905,0.6709,0.9357,-0.3228,-0.1532,0.355,-0.4496,0.569,348.11202,70.80953,0.3937911,5.7379794,unclassified
48814,anomaly,8.303738082876191e-13,-12.0807,1.300259713907097e-13,-12.886,6.48534990675026e-13,-12.1881,1.5295421250063569e-13,-12.8154,2.3374142398361643e-12,-11.6313,-0.7292,0.666,-0.6183,0.8772,1.802,0.2559,16.421,259.14825,67.97602,0.39375606,5.7373805,extreme_variable
65060,anomaly,2.6664078679789864e-12,-11.5741,1.6519145097739865e-12,-11.782,2.1282949874349775e-11,-10.672,8.050179209521372e-11,-10.0942,2.5903489125872058e-11,-10.5866,-0.2349,0.8559,0.5818,-0.5131,1.812,0.2582,13.205,283.40959,52.2955,0.3936057,5.7348127,extreme_variable
66461,anomaly,1.5920034823621505e-12,-11.7981,1.2579477769505507e-12,-11.9003,5.232024284139524e-13,-12.2813,1.4362204978373605e-12,-11.8428,1.7797466741058415e-12,-11.7496,-0.1172,-0.4125,0.466,0.1068,1.389,0.1426,17.682,2.27326,2.37818,0.39239526,5.714138,extreme_variable
57677,anomaly,9.314344608278394e-13,-12.0308,6.379442605838372e-12,-11.1952,6.9395419659852125e-12,-11.1587,7.423081919817812e-13,-12.1294,1.6815296541037412e-12,-11.7743,0.7452,0.0421,-0.8067,0.3875,2.51,0.3996,12.522,282.84603,-20.58153,0.39219776,5.710765,extreme_variable
47942,xrb,9.093832176593548e-13,-12.0413,1.0219657844071187e-12,-11.9906,2.5360050194867295e-12,-11.5958,1.7917934200822036e-12,-11.7467,7.456344206097042e-13,-12.1275,0.0583,0.4255,-0.172,-0.4123,0.104,-0.9835,11.4,133.41373,-8.04438,0.39119223,5.6935906,extreme_variable
76102,anomaly,1.2645960298455063e-12,-11.898,1.822794176828499e-12,-11.7393,6.49288214204772e-12,-11.1876,3.5071880331072576e-12,-11.455,1.9734282197004867e-12,-11.7048,0.1808,0.5616,-0.2986,-0.2799,0.325,-0.4882,28.031,69.12487,-12.50335,0.39083308,5.6874566,extreme_variable
89455,anomaly,6.537053538344571e-14,-13.1846,5.860909989067653e-15,-14.232,5.7199605035209756e-15,-14.2426,6.501539087148743e-15,-14.187,2.376211664861875e-15,-14.6241,-0.8354,-0.0122,0.064,-0.4647,0.613,-0.2129,29.018,95.03252,83.92455,0.39046705,5.681205,extreme_variable
37483,anomaly,1.8292686625654087e-14,-13.7377,1.9668782345284126e-14,-13.7062,5.2157348746587695e-15,-14.2827,1.541797296156513e-14,-13.812,5.0537226277808664e-14,-13.2964,0.0362,-0.5808,0.4944,0.5325,2.43,0.3857,22.723,12.06285,64.61586,0.38999745,5.673184,extreme_variable
50965,xrb,1.1179062089651582e-14,-13.9516,1.2383878215342512e-14,-13.9071,1.962731669906118e-14,-13.7071,2.036200442335567e-14,-13.6912,4.182866102407063e-15,-14.3785,0.0511,0.2263,0.0184,-0.6592,0.868,-0.0617,9.177,86.4463,40.2066,0.38975474,5.6690383,unclassified
69623,anomaly,1.4870227924340944e-13,-12.8277,5.78891013378151e-14,-13.2374,2.568099081898915e-14,-13.5904,4.645536728247978e-13,-12.333,3.546789132600647e-13,-12.4502,-0.4396,-0.3854,0.8952,-0.1341,2.768,0.4421,15.212,97.25448,61.5983,0.3888515,5.653611,extreme_variable
87060,anomaly,9.768129143230499e-12,-11.0102,3.4314571441227097e-12,-11.4645,2.2138482199684616e-12,-11.6549,2.1165106077911665e-11,-10.6744,5.837501432219161e-12,-11.2338,-0.4801,-0.2157,0.8106,-0.5676,1.185,0.0738,12.358,84.04575,42.49745,0.38862464,5.6497364,extreme_variable
27732,anomaly,9.25846737513979e-12,-11.0335,5.580522021995835e-12,-11.2533,1.5622967100751453e-12,-11.8062,1.1152679700149716e-12,-11.9526,6.3990941267668876e-12,-11.1939,-0.2479,-0.5626,-0.167,0.7032,0.541,-0.2668,10.338,123.19647,-48.47836,0.38826528,5.6435986,extreme_variable
51965,agn,1.7883845739607477e-19,-18.7475,7.268656888994658e-19,-18.1385,5.023382444255178e-14,-13.299,7.065840788951666e-14,-13.1508,3.417554254293935e-14,-13.4663,0.5985,1.0,0.1689,-0.348,0.246,-0.6094,1.02,168.36205,-82.20203,0.38811597,5.6410484,unclassified
64684,anomaly,4.372235984945325e-11,-10.3593,1.66020352316531e-11,-10.7798,1.835099152528011e-11,-10.7363,1.2737163972482487e-12,-11.8949,1.4107324754101965e-11,-10.8506,-0.4496,0.05,-0.8702,0.8344,0.203,-0.6929,18.526,72.12334,55.84774,0.3878409,5.63635,extreme_variable
42538,agn,2.579169680186655e-15,-14.5885,1.049993283764303e-14,-13.9788,6.384500067001967e-13,-12.1949,4.2581327085860556e-13,-12.3708,3.400234845711537e-13,-12.4685,0.6056,0.9676,-0.1998,-0.112,0.346,-0.4615,1.323,351.59797,-0.87656,0.38743827,5.629473,unclassified
72478,anomaly,6.85214147228043e-12,-11.1642,2.150478124193413e-13,-12.6675,1.395998859378708e-12,-11.8551,1.0837904662964705e-12,-11.9651,2.5350492551004196e-13,-12.596,-0.9391,0.733,-0.1259,-0.6209,0.974,-0.0113,25.954,7.79217,-56.34841,0.3871767,5.6250057,extreme_variable
63440,anomaly,4.792013130484908e-15,-14.3195,8.311420857233698e-14,-13.0803,9.936293170415491e-15,-14.0028,7.583098950258178e-14,-13.1202,3.2690612486730354e-14,-13.4856,0.891,-0.7864,0.7683,-0.3975,1.69,0.2278,11.752,92.54696,77.2782,0.3870838,5.623419,extreme_variable
85036,anomaly,2.7387824950753317e-14,-13.5624,1.7164700214441423e-14,-13.7654,1.9990608424159606e-13,-12.6992,1.573291985611428e-12,-11.8032,1.0367908723044325e-11,-10.9843,-0.2295,0.8419,0.7745,0.7365,1.787,0.252,0.492,79.15837,-68.18789,0.38693377,5.620857,compton_thick_candidate
48888,anomaly,3.5834028410878434e-14,-13.4457,2.6482404538702444e-14,-13.577,4.082990027896681e-13,-12.389,1.6699764959698808e-13,-12.7773,6.338973011337516e-14,-13.198,-0.1501,0.8782,-0.4194,-0.4497,2.237,0.3497,28.782,165.89594,-76.39342,0.38668555,5.616617,extreme_variable
95151,anomaly,9.718016336991283e-12,-11.0124,2.4790551441085755e-12,-11.6057,5.653038328837671e-12,-11.2477,8.479552748491859e-13,-12.0716,2.354266826589079e-11,-10.6281,-0.5935,0.3903,-0.7391,0.9305,1.962,0.2927,17.239,158.26493,-72.06159,0.38626364,5.609411,extreme_variable
56337,anomaly,8.094044400852384e-14,-13.0918,4.1422013637272484e-14,-13.3828,8.427201042816479e-14,-13.0743,7.073591923642185e-15,-14.1504,3.212038744951186e-14,-13.4932,-0.323,0.3409,-0.8451,0.639,1.308,0.1166,10.076,86.71008,51.22281,0.38591018,5.603374,extreme_variable
18905,anomaly,1.0290272495157905e-13,-12.9876,3.265560986025061e-14,-13.486,1.6799031265909154e-14,-13.7747,9.499667018029885e-15,-14.0223,9.231195233558374e-14,-13.0347,-0.5182,-0.3206,-0.2776,0.8134,2.632,0.4203,18.062,276.54926,70.12033,0.38584182,5.602206,extreme_variable
44082,anomaly,9.272777032850203e-12,-11.0328,1.6829470968553646e-12,-11.7739,2.9319329487009587e-11,-10.5328,2.0912454312735407e-12,-11.6796,2.6812582362786287e-12,-11.5717,-0.6928,0.8914,-0.8668,0.1236,2.765,0.4418,20.116,98.69047,23.26311,0.385634,5.5986567,extreme_variable
33965,agn,4.213123922233767e-16,-15.3754,2.0411078468110165e-15,-14.6901,2.7700591826873565e-14,-13.5575,2.2456408176983862e-14,-13.6487,2.103752976112861e-14,-13.677,0.6578,0.8627,-0.1046,-0.0326,0.366,-0.4364,0.318,38.61433,46.304,0.385506,5.5964704,unclassified
1055,anomaly,9.446889132481174e-14,-13.0247,1.7810897206967587e-13,-12.7493,1.607583232146152e-15,-14.7938,1.3226454259614817e-16,-15.8786,1.4958521160133534e-17,-16.8251,0.3068,-0.9821,-0.848,-0.7967,1.606,0.2057,3.589,26.62153,69.46193,0.38525027,5.5921025,unclassified
30914,anomaly,7.073073769680327e-12,-11.1504,1.0376455210161931e-12,-11.984,3.953677584703695e-12,-11.403,1.4847068770188136e-11,-10.8284,7.043435896618252e-12,-11.1522,-0.7441,0.5842,0.5794,-0.3565,2.587,0.4128,21.857,246.94298,-64.45385,0.38519827,5.591214,extreme_variable
29790,xrb,6.352989099225967e-13,-12.197,8.754364029128453e-13,-12.0578,2.799112595989798e-12,-11.553,1.3367207055324313e-12,-11.874,4.89264180817188e-13,-12.3105,0.159,0.5235,-0.3536,-0.4641,0.112,-0.9511,10.445,78.46779,20.17821,0.3843456,5.5766506,extreme_variable
28083,anomaly,9.70259867020919e-15,-14.0131,3.714650938006652e-15,-14.4301,3.539516158441761e-15,-14.4511,1.9459124529322057e-14,-13.7109,2.5115312793916168e-14,-13.6001,-0.4463,-0.0241,0.6922,0.1269,2.889,0.4608,15.797,24.25661,73.17041,0.38434246,5.576597,extreme_variable
71877,agn,3.536437036954039e-19,-18.4514,3.1924136738440406e-18,-17.4959,8.964681433612455e-16,-15.0475,1.2810076678352903e-15,-14.8924,9.410118631602917e-16,-15.0264,0.7983,0.9929,0.1766,-0.153,0.216,-0.6662,2.251,321.08952,85.1318,0.38397127,5.570257,unclassified
38991,anomaly,5.379915108458124e-15,-14.2692,5.826475747113331e-14,-13.2346,1.7549018931978056e-14,-13.7557,8.852708089582356e-15,-14.0529,1.449321600651796e-14,-13.8388,0.8309,-0.537,-0.3294,0.2416,0.566,-0.2476,27.735,337.13878,-49.31257,0.38286838,5.55142,extreme_variable
90950,anomaly,2.1554988971279368e-14,-13.6665,2.194119533525348e-14,-13.6587,4.4104735951648786e-14,-13.3555,3.4926651082559317e-14,-13.4568,1.681643175842534e-14,-13.7743,0.0089,0.3356,-0.1161,-0.35,5.475,0.7384,2.173,243.49262,74.62256,0.3827413,5.5492496,unclassified
56278,anomaly,2.677593190626173e-12,-11.5723,1.1389474255877601e-12,-11.9435,2.8714898934774157e-13,-12.5419,2.8019672446586545e-12,-11.5525,5.161807145268721e-13,-12.2872,-0.4032,-0.5973,0.8141,-0.6889,2.661,0.425,26.581,234.27437,15.41206,0.38195008,5.5357356,extreme_variable
51081,anomaly,1.0423776241910099e-13,-12.982,1.521385495740165e-14,-13.8178,3.871198346656209e-14,-13.4122,1.517059099236533e-13,-12.819,9.474499870224458e-14,-13.0234,-0.7453,0.4357,0.5934,-0.2311,0.046,-1.0,18.506,276.05375,-3.37436,0.3819002,5.5348835,extreme_variable
98759,xrb,3.1431647846083336e-15,-14.5026,1.5422259722532912e-14,-13.8119,2.7301688598516007e-14,-13.5638,8.287930227247765e-14,-13.0816,5.756968581761576e-14,-13.2398,0.6614,0.2781,0.5044,-0.1802,0.891,-0.05,3.08,157.9977,68.60572,0.38029757,5.507511,unclassified
33995,anomaly,1.7811996062600473e-14,-13.7493,1.3733285754688156e-13,-12.8622,1.4265924201928096e-14,-13.8457,8.779909674787166e-14,-13.0565,6.886200735081833e-15,-14.162,0.7704,-0.8118,0.7205,-0.8545,1.113,0.0465,10.389,9.97125,-50.21729,0.37994477,5.5014853,extreme_variable
39037,anomaly,2.2042817795821836e-13,-12.6567,3.5523899136149097e-13,-12.4495,4.8726440355633265e-14,-13.3122,9.800946873729515e-14,-13.0087,4.0844953251328173e-13,-12.3889,0.2342,-0.7588,0.3359,0.613,2.616,0.4176,21.421,95.89059,-23.45304,0.37938696,5.4919577,extreme_variable
73622,anomaly,2.151907712764268e-14,-13.6672,2.155492961928704e-14,-13.6665,5.820768600068462e-15,-14.235,2.2697997899576488e-15,-14.644,3.4625062166085495e-15,-14.4606,0.0008,-0.5747,-0.4389,0.2081,0.402,-0.3955,28.68,266.72448,-17.13788,0.37898386,5.4850726,extreme_variable
41640,anomaly,4.295861299802757e-13,-12.3669,3.71831692918317e-12,-11.4297,1.638053558580431e-11,-10.7857,1.4278078108483848e-12,-11.8453,1.0202885599229687e-12,-11.9913,0.7929,0.63,-0.8396,-0.1665,1.523,0.1827,20.778,319.36749,-25.79014,0.37880915,5.482089,extreme_variable
81171,anomaly,2.8018215040852683e-14,-13.5526,2.50315213900693e-14,-13.6015,7.0288152808521226e-15,-14.1531,6.840253958273146e-14,-13.1649,1.887904122398091e-14,-13.724,-0.0563,-0.5615,0.8136,-0.5674,0.029,-1.0,15.348,316.21526,41.36073,0.37846392,5.4761925,extreme_variable
82419,anomaly,5.256633594123712e-15,-14.2793,6.244625366960268e-15,-14.2045,1.9605652608381566e-13,-12.7076,2.46920284846413e-14,-13.6074,2.1830131707108815e-14,-13.6609,0.0859,0.9383,-0.7763,-0.0615,2.709,0.4328,10.295,224.61567,60.24242,0.37832934,5.4738936,extreme_variable
53250,agn,1.7159556236071684e-15,-14.7655,7.096277285408375e-15,-14.149,4.564389310632696e-13,-12.3406,2.3991904496681727e-13,-12.6199,9.483828560445888e-14,-13.023,0.6106,0.9694,-0.3109,-0.4334,0.043,-1.0,0.264,236.20574,2.76787,0.3779989,5.46825,unclassified
97061,anomaly,1.8664367968427115e-13,-12.729,6.316359855999548e-14,-13.1995,4.867648201824239e-13,-12.3127,2.421200475129387e-13,-12.616,5.135474418137362e-13,-12.2894,-0.4943,0.7703,-0.3356,0.3592,0.042,-1.0,25.717,326.45606,5.86713,0.3775816,5.4611225,extreme_variable
55999,anomaly,1.508063861760709e-12,-11.8216,2.9568451465357558e-12,-11.5292,2.1188920782350424e-12,-11.6739,8.001228500942287e-13,-12.0968,7.388513066173783e-12,-11.1314,0.3245,-0.1651,-0.4518,0.8046,2.769,0.4423,14.352,128.03187,35.50106,0.37728631,5.456079,extreme_variable
22172,anomaly,2.1662574988610817e-14,-13.6643,1.0455316908931656e-13,-12.9807,2.446991262604067e-13,-12.6114,6.391531707542463e-13,-12.1944,5.590250015952798e-13,-12.2526,0.6567,0.4013,0.4463,-0.0669,0.083,-1.0,2.471,69.99861,19.20293,0.37727076,5.4558134,unclassified
70179,anomaly,8.910045658120972e-15,-14.0501,2.687591007860579e-14,-13.5706,7.7852401450378e-14,-13.1087,1.7183802775601396e-14,-13.7649,1.0438126305340112e-13,-12.9814,0.502,0.4867,-0.6384,0.7173,1.268,0.1032,16.69,62.44109,61.18836,0.37697268,5.450722,ultra_hard_spectrum
66003,anomaly,1.5899035726722908e-15,-14.7986,1.7918957689779354e-15,-14.7467,1.6575218088452857e-13,-12.7805,7.011591176849787e-15,-14.1542,8.266449902411729e-15,-14.0827,0.0597,0.9786,-0.9188,0.0821,0.505,-0.2963,13.717,135.38189,59.73998,0.3768419,5.448488,extreme_variable
11263,anomaly,1.308755046178157e-14,-13.8831,1.5845619001541674e-14,-13.8001,1.692790091244434e-14,-13.7714,2.4980355164869244e-14,-13.6024,1.9444490374894145e-14,-13.7112,0.0953,0.033,0.1921,-0.1246,7.444,0.8718,6.747,88.06089,-24.30517,0.37667644,5.4456625,unclassified
22547,anomaly,1.0757622401804859e-13,-12.9683,2.990904348140692e-14,-13.5242,2.0207416224479236e-13,-12.6945,7.69133720536069e-15,-14.114,2.3153295061745574e-14,-13.6354,-0.5649,0.7421,-0.9267,0.5013,2.009,0.3029,22.866,62.73736,-28.19115,0.3761514,5.436695,extreme_variable
52030,anomaly,1.0049064468000825e-12,-11.9979,4.2821764106920646e-13,-12.3683,1.3279236996119814e-13,-12.8768,3.2301213123338527e-13,-12.4908,6.354468046133452e-13,-12.1969,-0.4024,-0.5266,0.4173,0.326,2.113,0.3249,15.827,233.75859,-39.5399,0.37496403,5.4164147,extreme_variable
74830,anomaly,2.350803268821125e-14,-13.6288,1.5091480924689397e-14,-13.8213,2.0607110833374802e-14,-13.686,1.0369592810482543e-14,-13.9842,1.5578314327608645e-15,-14.8075,-0.218,0.1545,-0.3305,-0.7388,2.961,0.4715,28.414,33.20894,53.90113,0.3749435,5.416064,extreme_variable
68601,anomaly,7.766966314047664e-14,-13.1097,9.344684909482082e-14,-13.0294,2.2260703176804445e-14,-13.6525,6.810518117715316e-14,-13.1668,9.907598579675178e-14,-13.004,0.0922,-0.6152,0.5073,0.1853,2.815,0.4495,19.179,147.42006,-0.7183,0.3746923,5.411773,extreme_variable
76250,anomaly,2.44723152441212e-11,-10.6113,1.376145934108421e-12,-11.8613,2.5060070861060367e-11,-10.601,3.197521877636286e-12,-11.4952,4.60997748935524e-12,-11.3363,-0.8935,0.8959,-0.7737,0.1809,1.591,0.2015,28.832,20.03754,-17.2004,0.37351003,5.3915806,extreme_variable
75698,anomaly,6.753168170442209e-14,-13.1705,1.4174608445949214e-12,-11.8485,3.601844371661339e-13,-12.4435,1.3062209773324195e-12,-11.884,1.6709059698442504e-13,-12.777,0.909,-0.5948,0.5677,-0.7732,0.327,-0.4854,17.773,257.5204,-39.30095,0.37247357,5.3738775,extreme_variable
36226,ulx,4.2159785628246827e-13,-12.3751,4.1085053176297584e-13,-12.3863,4.470710430803816e-13,-12.3496,2.1941024892282587e-13,-12.6587,1.4355739421419454e-13,-12.843,-0.0129,0.0422,-0.3416,-0.209,0.048,-1.0,2.67,254.64507,3.06719,0.37209642,5.367436,unclassified
85624,anomaly,6.822302394825134e-13,-12.1661,1.7772646600704493e-13,-12.7502,1.4194575937840055e-13,-12.8479,1.1854673322859206e-12,-11.9261,6.07036106240414e-14,-13.2168,-0.5867,-0.1119,0.7861,-0.9026,0.201,-0.6959,17.797,72.97255,-16.31063,0.37182656,5.362827,extreme_variable
71964,anomaly,8.523625059888556e-14,-13.0694,1.3213601280964532e-13,-12.879,2.524568154869718e-13,-12.5978,2.8473762266513065e-13,-12.5456,1.5037928668978114e-13,-12.8228,0.2158,0.3129,0.0601,-0.3088,6.08,0.7839,3.786,199.46247,83.53062,0.37160784,5.3590913,unclassified
60194,anomaly,2.6328562360037042e-14,-13.5796,8.831480631907543e-15,-14.054,1.4325112688116584e-13,-12.8439,1.0215132562106854e-13,-12.9908,2.5937289960490315e-14,-13.5861,-0.4976,0.8839,-0.1675,-0.595,1.853,0.2678,28.912,130.94976,80.59789,0.37158698,5.3587346,extreme_variable
56122,agn,2.3999541259766566e-16,-15.6198,1.5178633349484874e-15,-14.8188,8.262887321650015e-14,-13.0829,6.026739455897406e-14,-13.2199,2.8751780927786927e-14,-13.5413,0.7269,0.9639,-0.1565,-0.354,0.142,-0.8474,1.505,88.51209,43.57487,0.37119293,5.3520045,unclassified
46230,anomaly,2.9573814770146975e-13,-12.5291,9.680594360240888e-12,-11.0141,8.195808602792654e-13,-12.0864,4.460151124732997e-13,-12.3507,2.5305242246081317e-12,-11.5968,0.9407,-0.8439,-0.2952,0.7003,2.784,0.4447,24.625,135.08691,-81.73914,0.37078047,5.3449597,extreme_variable
82972,xrb,3.6202942730301526e-13,-12.4413,5.641405123691457e-13,-12.2486,1.2679319620321215e-12,-11.8969,4.58171794525716e-13,-12.339,4.386518043197594e-13,-12.3579,0.2182,0.3842,-0.4691,-0.0218,0.177,-0.7516,8.951,187.81883,27.00263,0.36958703,5.324576,unclassified
33594,anomaly,6.60624677330705e-13,-12.18,6.573200812876509e-13,-12.1822,9.366749276272653e-14,-13.0284,2.4678803320567017e-13,-12.6077,1.2513402123988404e-13,-12.9026,-0.0025,-0.7505,0.4498,-0.3271,0.372,-0.4296,23.462,94.07833,-44.912,0.36939082,5.3212247,extreme_variable
67973,anomaly,1.1913120119240931e-14,-13.924,4.9354816712410385e-14,-13.3067,3.8413231296872595e-14,-13.4155,1.425357145198779e-14,-13.8461,3.6761408631995307e-14,-13.4346,0.6111,-0.1247,-0.4587,0.4412,0.173,-0.763,19.737,121.12654,78.16276,0.36936253,5.3207417,extreme_variable
71869,ulx,3.1097450345464e-13,-12.5073,1.9327546190156776e-13,-12.7138,3.3056982345949246e-13,-12.4807,1.755876533925565e-13,-12.7555,9.215971858384867e-14,-13.0355,-0.2334,0.2621,-0.3062,-0.3116,0.066,-1.0,3.934,211.32605,-70.53026,0.36908135,5.315939,unclassified
53056,anomaly,3.000060417239482e-13,-12.5229,4.295862922066893e-12,-11.3669,3.0815325508141282e-12,-11.5112,5.321276228976867e-13,-12.274,1.6202198482785918e-12,-11.7904,0.8694,-0.1646,-0.7055,0.5055,1.968,0.2941,16.129,169.47672,-71.74575,0.3690356,5.3151574,extreme_variable
58118,anomaly,6.796754870258412e-15,-14.1677,2.707777132299396e-14,-13.5674,1.1570545408414659e-13,-12.9366,6.92667350273123e-14,-13.1595,3.28629652710373e-14,-13.4833,0.5987,0.6207,-0.2511,-0.3564,2.531,0.4034,28.655,131.62499,-22.88239,0.36830348,5.302653,extreme_variable
84920,anomaly,1.7110792089700622e-12,-11.7667,5.2669409598833106e-12,-11.2784,9.042003581619805e-13,-12.0437,5.093079416003637e-12,-11.293,4.670405622288478e-13,-12.3306,0.5096,-0.707,0.6985,-0.832,1.286,0.1091,20.854,201.76526,-61.91112,0.367381,5.286897,extreme_variable
82082,xrb,1.1797282159207857e-14,-13.9282,1.497467667875986e-14,-13.8246,7.458714721317933e-15,-14.1273,4.92330044636289e-15,-14.3077,1.694900037748363e-16,-15.7709,0.1187,-0.335,-0.2048,-0.9334,0.538,-0.269,5.293,249.24287,5.70988,0.36705738,5.2813697,unclassified
35307,xrb,5.345446075485119e-15,-14.272,7.157115573781766e-15,-14.1453,1.8661926132651417e-14,-13.729,6.204588291487176e-15,-14.2073,6.405126084718024e-15,-14.1935,0.1449,0.4456,-0.501,0.0159,0.032,-1.0,10.377,62.31717,2.95129,0.36683023,5.27749,extreme_variable
94527,anomaly,1.4023897840965215e-13,-12.8531,2.1778547778751855e-13,-12.662,1.2025053821031362e-15,-14.9199,2.1410760604711784e-17,-16.6694,1.3130320230515837e-17,-16.8817,0.2166,-0.989,-0.965,-0.2397,0.977,-0.01,3.785,193.58122,-86.96802,0.3666379,5.2742047,unclassified
70250,xrb,9.70567917273444e-15,-14.013,1.1980272643131997e-14,-13.9215,2.8108821842798358e-14,-13.5512,1.939732131501301e-14,-13.7123,9.095521498704538e-15,-14.0412,0.1049,0.4023,-0.1834,-0.3616,0.776,-0.1099,10.515,124.64922,60.88085,0.36655235,5.2727437,extreme_variable
20005,anomaly,2.2308909153078827e-14,-13.6515,2.2595499301645156e-14,-13.646,1.9900165363568687e-13,-12.7011,8.21320580818759e-14,-13.0855,8.744561499748609e-14,-13.0583,0.0064,0.7961,-0.4157,0.0313,0.035,-1.0,20.9,211.22382,46.6667,0.3661604,5.2660494,extreme_variable
62385,anomaly,1.6239048964110883e-12,-11.7894,1.154157072811274e-12,-11.9377,1.936784577987538e-12,-11.7129,2.6728915357786206e-12,-11.573,1.270011410053155e-13,-12.8962,-0.1691,0.2532,0.1597,-0.9093,2.874,0.4585,10.511,316.00497,63.60359,0.36575344,5.2590985,extreme_variable
77564,anomaly,7.474768273068095e-13,-12.1264,7.212160660585455e-14,-13.1419,1.837315741519298e-12,-11.7358,2.1083508957629342e-12,-11.6761,1.687910551048863e-13,-12.7727,-0.824,0.9245,0.0687,-0.8518,1.998,0.3006,15.816,104.4672,-63.68174,0.3657172,5.2584796,extreme_variable
32858,anomaly,8.057631861140893e-13,-12.0938,3.428918564392394e-13,-12.4648,4.409080740307393e-14,-13.3557,2.5985669868022655e-13,-12.5853,1.4221778140993715e-13,-12.847,-0.403,-0.7721,0.7099,-0.2926,2.284,0.3588,15.443,176.72889,-63.26449,0.3655661,5.255899,extreme_variable
93668,anomaly,6.671933208266552e-12,-11.1757,3.4951224282756537e-12,-11.4565,4.338953252174651e-13,-12.3626,4.053280122737174e-13,-12.3922,8.845285345452492e-13,-12.0533,-0.3125,-0.7791,-0.034,0.3715,1.934,0.2864,15.54,161.44009,-57.80487,0.36522463,5.2500668,extreme_variable
8416,anomaly,2.9206810637244656e-13,-12.5345,1.2701095412423608e-12,-11.8962,1.8628573851290113e-13,-12.7298,2.634666980439089e-13,-12.5793,3.659974295983525e-12,-11.4365,0.6261,-0.7442,0.1716,0.8657,2.404,0.381,23.248,37.8949,-23.60844,0.36497608,5.2458215,ultra_hard_spectrum
26483,anomaly,1.2519780285851736e-14,-13.9024,1.6103250448267228e-14,-13.7931,1.8479125270228705e-14,-13.7333,2.871146522151382e-14,-13.5419,1.1568633108023136e-13,-12.9367,0.1252,0.0687,0.2168,0.6023,0.253,-0.5975,10.955,22.39399,-37.1091,0.36483732,5.243451,extreme_variable
86861,anomaly,2.54228230856109e-12,-11.5948,3.892844932709912e-12,-11.4097,5.140089644938065e-12,-11.289,1.885101303130444e-11,-10.7247,4.5240418106573083e-11,-10.3445,0.2099,0.1381,0.5715,0.4117,1.978,0.2962,11.106,119.66539,60.41011,0.36438593,5.2357416,compton_thick_candidate
74196,ulx,9.453570211811309e-14,-13.0244,5.095086622217683e-13,-12.2928,3.825919854049892e-13,-12.4173,6.312573558576842e-14,-13.1998,4.7517005232675116e-14,-13.3232,0.687,-0.1423,-0.7167,-0.1411,1.56,0.193,7.969,20.85689,77.05923,0.36420342,5.2326245,unclassified
38338,xrb,1.0055141177724073e-14,-13.9976,8.803451018541156e-15,-14.0553,1.784193740411558e-14,-13.7486,1.2935411292791579e-14,-13.8882,4.8567826826727936e-15,-14.3137,-0.0664,0.3392,-0.1594,-0.4541,0.328,-0.4838,9.695,82.5463,-63.02885,0.36398333,5.228865,unclassified
92740,anomaly,4.197598259430923e-12,-11.377,5.993223219663077e-12,-11.2223,5.959684632511563e-13,-12.2248,7.738061205545853e-13,-12.1114,1.402737860847721e-13,-12.853,0.1762,-0.8191,0.1298,-0.6931,1.129,0.0526,16.022,297.76011,18.68264,0.3639265,5.227895,extreme_variable
2481,anomaly,7.080154730372917e-14,-13.15,6.495566932976126e-13,-12.1874,4.4500834352182926e-13,-12.3516,7.191471532125793e-14,-13.1432,3.3525613780834765e-13,-12.4746,0.8034,-0.1869,-0.7218,0.6468,2.08,0.3181,28.002,287.92339,-25.84926,0.3636771,5.223635,extreme_variable
39752,anomaly,4.819365724635682e-14,-13.317,1.2061947402612624e-13,-12.9186,3.5565040694908155e-14,-13.449,2.8530213884288115e-13,-12.5447,1.6497859327100923e-13,-12.7826,0.429,-0.5446,0.7783,-0.2672,1.615,0.2083,10.83,191.34881,-2.90782,0.3631953,5.215406,extreme_variable
88176,anomaly,1.9274150644088508e-13,-12.715,5.62420667992094e-13,-12.2499,1.4270556473079747e-12,-11.8456,2.3154406427984435e-13,-12.6354,1.6195205357837965e-13,-12.7906,0.4895,0.4346,-0.7208,-0.1769,2.177,0.338,29.317,169.24619,-64.08259,0.36233914,5.200783,extreme_variable
16920,anomaly,4.150715655787639e-14,-13.3819,5.860245081569964e-14,-13.2321,7.727280148540258e-15,-14.112,1.9236824094604737e-14,-13.7159,1.0820916089925777e-14,-13.9657,0.1708,-0.767,0.4268,-0.28,0.169,-0.7713,10.355,356.19009,46.53577,0.36161867,5.188477,extreme_variable
13762,xrb,8.962124198663858e-14,-13.0476,1.2014700663710024e-13,-12.9203,3.4679977786053926e-13,-12.4599,2.2972337787426197e-13,-12.6388,1.238139659273301e-13,-12.9072,0.1455,0.4854,-0.2031,-0.2996,0.752,-0.124,10.375,50.19141,4.58597,0.36131692,5.1833234,extreme_variable
