recon_error,ir_error_frac,label,predicted
0.015198885,0.5542345,normal,normal
0.007246209,0.44003475,normal,normal
0.00044550427,0.49918848,normal,normal
30.428133,0.9280314,dyson_candidate,dyson_candidate
0.019664567,0.52177423,normal,normal
0.0134149995,0.5124915,normal,normal
0.00062032114,0.18611982,normal,normal
0.002774338,0.31738877,normal,normal
0.0058240276,0.49882168,normal,normal
0.003617534,0.5618005,normal,normal
0.0069283363,0.57109207,normal,normal
0.008645943,0.47159767,normal,normal
0.013126387,0.5583409,normal,normal
0.016932033,0.55954057,normal,normal
0.010033264,0.36522636,normal,normal
0.017835233,0.5250573,normal,normal
0.0019041605,0.086051755,normal,normal
0.00045054176,0.054956708,normal,normal
0.00041578797,0.3462396,normal,normal
0.01735692,0.51799554,normal,normal
0.008171624,0.5163534,normal,normal
0.01434736,0.39941898,normal,normal
0.00014009095,0.17130922,normal,normal
0.011292613,0.4820232,normal,normal
0.007933066,0.04807313,normal,normal
0.0014351255,0.50190926,normal,normal
0.004310079,0.22965752,normal,normal
0.034618866,0.52485555,normal,normal
0.0091954935,0.5742771,normal,normal
2.3860152,0.8892798,debris_disk,debris_disk
0.029357217,0.51970106,normal,normal
0.00155368,0.46925557,normal,normal
0.009397753,0.43366587,normal,normal
0.013320182,0.56244004,normal,normal
0.017736686,0.6035355,normal,normal
0.0047149565,0.3952673,normal,normal
0.052029975,0.5584331,normal,normal
0.003703816,0.35933012,normal,normal
0.030114522,0.4657613,normal,normal
4.2997945e-05,0.3882436,normal,normal
0.008680889,0.5887441,normal,normal
0.0008814963,0.3376879,normal,normal
0.019515492,0.5098935,normal,normal
0.001532415,0.56118155,normal,normal
0.008862384,0.5559735,normal,normal
0.0037662212,0.4736463,normal,normal
0.00020451122,0.06747501,normal,normal
0.017901368,0.5449292,normal,normal
0.0073971227,0.570513,normal,normal
0.0025447598,0.08483208,normal,normal
0.008880053,0.5192894,normal,normal
0.010033112,0.54110765,normal,normal
0.023769587,0.5646856,normal,normal
0.040680025,0.5007473,normal,normal
0.018829448,0.5079573,normal,normal
0.009620162,0.5568317,normal,normal
0.00017503162,0.6323405,normal,normal
0.0007295144,0.06753087,normal,normal
0.008183575,0.5564963,normal,normal
0.006624845,0.5527929,normal,normal
0.0009872629,0.1836046,normal,normal
0.012247106,0.51119375,normal,normal
0.0010369818,0.63514686,normal,normal
0.03603744,0.5133091,normal,normal
0.0012705115,0.45533314,normal,normal
0.009509464,0.46764433,normal,normal
0.0020953957,0.044900425,normal,normal
0.002599987,0.037194565,normal,normal
0.008548344,0.5288181,normal,normal
0.0042711003,0.22831196,normal,normal
0.004646236,0.36303967,normal,normal
0.022684317,0.5126101,normal,normal
0.005235059,0.53573066,normal,normal
0.006354123,0.55368376,normal,normal
0.010483286,0.48220557,normal,normal
0.0004337203,0.36788365,normal,normal
0.00056929886,0.24331911,normal,normal
0.0014754094,0.1576409,normal,normal
0.003011925,0.29912224,normal,normal
0.0014215192,0.40839726,normal,normal
0.0031467532,0.49041557,normal,normal
0.036615405,0.52404445,normal,normal
0.003960857,0.48546645,normal,normal
0.06612594,0.53067297,normal,normal
0.0045974897,0.20438184,normal,normal
0.012017276,0.48313302,normal,normal
0.004427664,0.5368953,normal,normal
0.0029686925,0.21589166,normal,normal
0.014990555,0.39210573,normal,normal
0.0120586585,0.548051,normal,normal
0.002179982,0.58310694,normal,normal
0.0012772785,0.01852719,normal,normal
0.014515781,0.4677532,normal,normal
0.000620219,0.6598796,normal,normal
0.0119540235,0.47989193,normal,normal
0.009830268,0.45573178,normal,normal
0.0039744554,0.5406268,normal,normal
0.026630111,0.52751493,normal,normal
0.011636568,0.4531052,normal,normal
0.048089784,0.51852626,normal,normal
0.037234414,0.54957515,normal,normal
0.009308461,0.3857854,normal,normal
0.0021048142,0.065992914,normal,normal
0.0011584824,0.36784703,normal,normal
0.013793429,0.52512115,normal,normal
0.0022557895,0.068742044,normal,normal
0.0015140988,0.34163606,normal,normal
0.044353783,0.57635105,normal,normal
0.007376929,0.18824755,normal,normal
0.0018993361,0.20397781,normal,normal
0.009009179,0.570471,normal,normal
0.0091178585,0.39673504,normal,normal
0.011267725,0.5052474,normal,normal
0.00024228828,0.08551617,normal,normal
0.00815619,0.5424809,normal,normal
0.015744422,0.39590982,normal,normal
0.015971305,0.55330056,normal,normal
0.00013521995,0.1580755,normal,normal
0.015221954,0.5167962,normal,normal
0.0061566555,0.30181426,normal,normal
0.012620773,0.3753476,normal,normal
0.0054439735,0.6190483,normal,normal
0.0010379895,0.04542683,normal,normal
0.00012049819,0.09634255,normal,normal
0.004052879,0.3009998,normal,normal
0.0004240541,0.15547585,normal,normal
0.003401263,0.35248095,normal,normal
0.040996786,0.54709196,normal,normal
0.0005278002,0.06522425,normal,normal
0.038081408,0.5302251,normal,normal
0.0060480684,0.50481683,normal,normal
0.010109754,0.4590281,normal,normal
0.036686663,0.5325826,normal,normal
0.042117182,0.528696,normal,normal
0.009844451,0.48833835,normal,normal
0.0018715735,0.3886867,normal,normal
0.004818512,0.4794937,normal,normal
0.0014058511,0.3303355,normal,normal
0.016636288,0.56714344,normal,normal
0.0021027436,0.561795,normal,normal
0.0004857218,0.5367744,normal,normal
0.0036635788,0.55588293,normal,normal
0.0067345332,0.59509045,normal,normal
0.020450246,0.5426339,normal,normal
0.014551551,0.5595679,normal,normal
8.956292e-05,0.054113004,normal,normal
0.004581384,0.010341541,normal,normal
0.0008639473,0.24815893,normal,normal
0.0008374481,0.3565268,normal,normal
0.0064226612,0.4641671,normal,normal
0.0016010379,0.4971057,normal,normal
0.027428191,0.5156958,normal,normal
0.005849059,0.4026136,normal,normal
0.009978567,0.4183502,normal,normal
0.0009261432,0.16495354,normal,normal
0.034995094,0.5000049,normal,normal
0.044158693,0.55037886,normal,normal
0.0020882036,0.15243806,normal,normal
0.012819116,0.4812136,normal,normal
0.0055830176,0.5129565,normal,normal
0.011024037,0.45962933,normal,normal
0.0040928978,0.2007881,normal,normal
0.007423503,0.51757675,normal,normal
0.012494786,0.53751075,normal,normal
0.0071877954,0.2637953,normal,normal
0.013320395,0.053756244,normal,normal
0.011852662,0.43312177,normal,normal
0.0044855634,0.53365934,normal,normal
0.005899397,0.22098547,normal,normal
0.020975273,0.5427883,normal,normal
0.006607673,0.053629708,normal,normal
0.001137964,0.0149961,normal,normal
0.0125028975,0.5675501,normal,normal
0.015607733,0.48193517,normal,normal
0.01227872,0.5557245,normal,normal
0.022963822,0.55725104,normal,normal
0.00017960105,0.045023065,normal,normal
5.8039142e-05,0.46488303,normal,normal
0.005958271,0.50455195,normal,normal
0.005225273,0.54225284,normal,normal
0.009805193,0.5189365,normal,normal
0.008291139,0.48477477,normal,normal
0.004996434,0.0022927057,normal,normal
0.03746887,0.5318773,normal,normal
0.047525153,0.5515226,normal,normal
0.07209857,0.56443936,normal,normal
0.03465555,0.52396846,normal,normal
0.03232878,0.49164456,normal,normal
0.0023382297,0.18037973,normal,normal
0.0019915863,0.53481686,normal,normal
0.006619381,0.4949108,normal,normal
0.0016328718,0.07504593,normal,normal
0.035739377,0.501463,normal,normal
0.0030824381,0.2434675,normal,normal
0.002132092,0.41258913,normal,normal
0.0009457822,0.7102985,normal,normal
0.0063122287,0.33092746,normal,normal
0.002768577,0.33455583,normal,normal
0.02080798,0.5208829,normal,normal
0.018317277,0.59232664,normal,normal
0.0057807583,0.5120556,normal,normal
0.010425422,0.41322914,normal,normal
0.0008774329,0.1925692,normal,normal
0.0009295036,0.48332325,normal,normal
0.01074454,0.5368208,normal,normal
0.011155602,0.44294658,normal,normal
0.000939231,0.32667243,normal,normal
0.036702447,0.5132503,normal,normal
0.0012287449,0.2561011,normal,normal
0.017452924,0.5542041,normal,normal
0.016957855,0.50817555,normal,normal
0.0060751354,0.32373,normal,normal
0.0038030557,0.4274899,normal,normal
0.006343226,0.48608747,normal,normal
0.0002515144,0.041230306,normal,normal
0.0007327159,0.37241662,normal,normal
0.0033647658,0.4235769,normal,normal
0.02191599,0.49852479,normal,normal
0.0054894686,0.38242868,normal,normal
0.008089905,0.44915065,normal,normal
0.0061600627,0.5419386,normal,normal
0.00040425986,0.44147268,normal,normal
0.010194378,0.28180847,normal,normal
0.023254616,0.50566036,normal,normal
0.0054352805,0.49740738,normal,normal
0.006373748,0.4820402,normal,normal
0.042231977,0.53075004,normal,normal
0.00017117147,0.3584977,normal,normal
0.010401771,0.53474826,normal,normal
0.001406024,0.6078498,normal,normal
0.0058594123,0.5412216,normal,normal
0.0063606855,0.3329467,normal,normal
0.010041748,0.48104024,normal,normal
0.0017339163,0.4760573,normal,normal
0.048573866,0.55525064,normal,normal
0.00049534213,0.19606835,normal,normal
0.008286154,0.41927087,normal,normal
0.007937262,0.17094731,normal,normal
0.0066757174,0.4961178,normal,normal
0.0045280126,0.46131256,normal,normal
0.04403434,0.5475474,normal,normal
0.00069424853,0.04324228,normal,normal
0.009365513,0.43770966,normal,normal
0.0059774723,0.6319605,normal,normal
0.029707141,0.5563281,normal,normal
0.0019560405,0.5585376,normal,normal
0.0512963,0.5314962,normal,normal
0.00857901,0.09904984,normal,normal
0.0010922016,0.2541919,normal,normal
0.011125361,0.3983762,normal,normal
0.016093574,0.49499846,normal,normal
0.0066973735,0.5594799,normal,normal
0.006811683,0.53010905,normal,normal
0.01613629,0.5367762,normal,normal
0.004819644,0.5057284,normal,normal
0.001400397,0.31373012,normal,normal
0.0053886133,0.41014627,normal,normal
0.0062245843,0.56997216,normal,normal
0.024968255,0.53900784,normal,normal
0.0005517597,0.03547429,normal,normal
0.00097312185,0.36561817,normal,normal
0.0003084258,0.069508694,normal,normal
0.00046184784,0.23992057,normal,normal
0.015902448,0.5163001,normal,normal
0.03142888,0.4974181,normal,normal
0.010519504,0.5026622,normal,normal
0.009199041,0.40667585,normal,normal
0.0029124287,0.4241858,normal,normal
0.012857233,0.3514412,normal,normal
0.0018888841,0.22605576,normal,normal
0.004539634,0.47190458,normal,normal
0.013670201,0.5711385,normal,normal
0.00018027701,0.15073061,normal,normal
0.0039419318,0.0064253793,normal,normal
0.0018692303,0.193531,normal,normal
0.0030124236,0.50998855,normal,normal
0.013935973,0.55704814,normal,normal
0.00761303,0.45693403,normal,normal
0.0003951582,0.25395036,normal,normal
0.013576601,0.5027573,normal,normal
0.008705726,0.5235829,normal,normal
0.0021859985,0.5316407,normal,normal
0.009102569,0.42141145,normal,normal
0.004015795,0.42637968,normal,normal
0.0031855481,0.51903045,normal,normal
0.00408916,0.4324559,normal,normal
0.004591546,0.5476222,normal,normal
0.002906538,0.31020138,normal,normal
0.00066759536,0.20204733,normal,normal
0.0006758726,0.37059274,normal,normal
0.024902921,0.556409,normal,normal
0.012912786,0.5380871,normal,normal
0.00652724,0.49231872,normal,normal
0.011462967,0.5775845,normal,normal
0.009633328,0.49869686,normal,normal
0.0064218137,0.55992424,normal,normal
0.0012731103,0.22743706,normal,normal
0.0026163335,0.4352872,normal,normal
0.0008391794,0.13936375,normal,normal
0.016029255,0.5217616,normal,normal
0.0068069273,0.5539605,normal,normal
0.022345258,0.5490687,normal,normal
0.009782802,0.51223296,normal,normal
0.004010734,0.4731536,normal,normal
0.04849232,0.5333299,normal,normal
0.0037686294,0.29508746,normal,normal
0.0014121978,0.05701832,normal,normal
0.029861104,0.5452569,normal,normal
0.0014603286,0.19485281,normal,normal
0.03529472,0.521683,normal,normal
0.03087648,0.53821343,normal,normal
0.013477088,0.55365115,normal,normal
0.010651711,0.48856002,normal,normal
0.0063830786,0.57168657,normal,normal
0.02264714,0.52063614,normal,normal
0.015020642,0.5157802,normal,normal
0.009769808,0.50456375,normal,normal
0.020642688,0.530801,normal,normal
0.0009566297,0.36096406,normal,normal
0.007983213,0.5344409,normal,normal
0.0031663743,0.49508706,normal,normal
0.0040117344,0.5285298,normal,normal
0.0040609436,0.23460177,normal,normal
0.009920851,0.414243,normal,normal
0.005178194,0.51532745,normal,normal
0.011861326,0.5826477,normal,normal
0.0042729676,0.4793149,normal,normal
0.044327386,0.5390189,normal,normal
0.009925344,0.49381322,normal,normal
0.03337545,0.5801155,normal,normal
0.018309614,0.55310196,normal,normal
0.005392981,0.11451569,normal,normal
0.03157654,0.55499965,normal,normal
0.016610984,0.5153929,normal,normal
0.01063467,0.41591388,normal,normal
0.0002081671,0.330962,normal,normal
0.010535144,0.42364985,normal,normal
0.0037431577,0.4572713,normal,normal
0.0057797786,0.015874898,normal,normal
0.01704771,0.5606019,normal,normal
0.009726833,0.50897366,normal,normal
0.03267073,0.545251,normal,normal
0.0005134028,0.6716956,normal,normal
0.0034044038,0.239063,normal,normal
0.0012323597,0.30153173,normal,normal
0.018029656,0.529237,normal,normal
0.0033028498,0.17801267,normal,normal
0.010718208,0.51020926,normal,normal
0.0063070464,0.098953456,normal,normal
0.0014121509,0.36177072,normal,normal
0.0014016816,0.54596305,normal,normal
0.01895086,0.5503282,normal,normal
0.00026282994,0.40476674,normal,normal
0.06265993,0.5417672,normal,normal
0.0067375596,0.51088625,normal,normal
0.0036062435,0.41164762,normal,normal
0.0010023572,0.44911373,normal,normal
0.015480507,0.5495532,normal,normal
0.008179005,0.5446109,normal,normal
0.00046158177,0.073960744,normal,normal
0.003304883,0.40687612,normal,normal
0.0001918253,0.2641864,normal,normal
0.00029593264,0.20824787,normal,normal
0.012147301,0.5057646,normal,normal
0.016157057,0.53733915,normal,normal
0.007811696,0.46327055,normal,normal
0.0027392346,0.38538203,normal,normal
0.0036811256,0.41459557,normal,normal
0.0027380027,0.27631202,normal,normal
0.007303417,0.47547072,normal,normal
0.010332753,0.5375329,normal,normal
0.117913954,0.55353326,normal,normal
0.00011040205,0.18898475,normal,normal
0.0001711974,0.49327436,normal,normal
0.01376462,0.5628908,normal,normal
0.029500693,0.52713937,normal,normal
0.002197551,0.27134633,normal,normal
0.00998136,0.1260541,normal,normal
0.0002847252,0.43692756,normal,normal
0.016516205,0.5144433,normal,normal
0.023810513,0.4232801,normal,normal
0.016373403,0.44334227,normal,normal
0.00010248627,0.49435037,normal,normal
0.006023439,0.54766256,normal,normal
0.011508727,0.5249779,normal,normal
0.009435335,0.5096697,normal,normal
0.004499997,0.3875557,normal,normal
0.012679771,0.5119142,normal,normal
0.003761238,0.18334828,normal,normal
0.014323739,0.54392445,normal,normal
0.005685306,0.3654217,normal,normal
0.0002608678,0.5765418,normal,normal
0.0023203122,0.006791488,normal,normal
0.000778574,0.49118614,normal,normal
0.0072957138,0.83304036,normal,normal
0.004545586,0.54922926,normal,normal
0.0033434483,0.53520036,normal,normal
0.0008525016,0.36280924,normal,normal
0.03859997,0.551981,normal,normal
0.0019389117,0.049049504,normal,normal
0.011413454,0.46823075,normal,normal
0.0007997589,0.5019495,normal,normal
0.0035292602,0.1079884,normal,normal
0.00035039368,0.4876903,normal,normal
0.013835601,0.54130155,normal,normal
0.003165239,0.22324435,normal,normal
0.0011385257,0.010766563,normal,normal
0.011918292,0.5234755,normal,normal
0.0014973226,0.40023223,normal,normal
0.0026986625,0.59853023,normal,normal
0.0076011494,0.34872654,normal,normal
0.0077934493,0.35486168,normal,normal
0.014404666,0.51418,normal,normal
0.009861579,0.5746719,normal,normal
0.00019313947,0.07386054,normal,normal
0.007790068,0.55649847,normal,normal
0.000527279,0.3496172,normal,normal
0.017066723,0.5255448,normal,normal
0.008651327,0.46400377,normal,normal
0.030841006,0.51084274,normal,normal
0.00079186854,0.4340307,normal,normal
0.002043409,0.54685587,normal,normal
0.006315406,0.4382421,normal,normal
0.00013888929,0.37263617,normal,normal
0.0017569135,0.571075,normal,normal
0.00164116,0.49361414,normal,normal
0.0058165225,0.55750686,normal,normal
0.0016582378,0.03795035,normal,normal
0.0017135063,0.2543292,normal,normal
0.0023723424,0.057796303,normal,normal
0.0017055516,0.5165894,normal,normal
0.0028781882,0.56012976,normal,normal
0.04035962,0.51265836,normal,normal
0.00058568723,0.5982441,normal,normal
0.067079216,0.5376638,normal,normal
0.0022025702,0.5172837,normal,normal
0.005249131,0.58578295,normal,normal
0.012724237,0.509671,normal,normal
0.0024247768,0.5706773,normal,normal
0.0129393805,0.5600915,normal,normal
1.4246032,0.37933323,yso,yso
0.004710555,0.51576346,normal,normal
0.02022626,0.5138343,normal,normal
0.003577301,0.6043044,normal,normal
0.009046937,0.41555187,normal,normal
0.0005612172,0.54358083,normal,normal
0.0066639814,0.5503724,normal,normal
0.00112458,0.4662036,normal,normal
0.0126022855,0.5257884,normal,normal
0.013406823,0.5456091,normal,normal
0.008702135,0.43233097,normal,normal
0.00037746734,0.22292274,normal,normal
0.008094282,0.5782355,normal,normal
0.0006060646,0.09764625,normal,normal
0.0011851802,0.31269193,normal,normal
0.0051078154,0.42757452,normal,normal
0.01620397,0.57009214,normal,normal
0.0001458343,0.20875183,normal,normal
0.0060863574,0.43600276,normal,normal
0.058923088,0.5421797,normal,normal
0.12616207,0.5378717,normal,normal
0.011866717,0.52093405,normal,normal
0.018308226,0.5083089,normal,normal
0.031096451,0.4562201,normal,normal
0.0014673513,0.5032829,normal,normal
0.0017706944,0.02189444,normal,normal
0.032113776,0.53738564,normal,normal
0.012802754,0.5244005,normal,normal
0.00614593,0.2916989,normal,normal
0.07889215,0.5447596,normal,normal
0.014007142,0.5524942,normal,normal
0.0016180614,0.023940023,normal,normal
0.0030500898,0.5894193,normal,normal
0.008774727,0.5093408,normal,normal
0.000561059,0.090326086,normal,normal
0.001582438,0.53115946,normal,normal
0.009582984,0.50430906,normal,normal
0.0016478439,0.5227752,normal,normal
0.012163857,0.47194386,normal,normal
0.00657749,0.5482797,normal,normal
0.0241276,0.5328913,normal,normal
0.008336861,0.49772573,normal,normal
0.015302541,0.5401759,normal,normal
0.007139298,0.4950105,normal,normal
0.0026502002,0.070312016,normal,normal
0.00018701165,0.15455244,normal,normal
0.0030947311,0.4743671,normal,normal
0.07942041,0.56119764,normal,normal
0.004079165,0.5866853,normal,normal
0.027014373,0.52360237,normal,normal
0.00061051943,0.089894585,normal,normal
0.0033175086,0.15497737,normal,normal
0.0024836399,0.3181122,normal,normal
0.0014670896,0.429168,normal,normal
0.0018957765,0.020144643,normal,normal
0.01116501,0.28834987,normal,normal
0.023011118,0.4685958,normal,normal
0.0028309585,0.05596226,normal,normal
0.09129052,0.54263085,normal,normal
0.002860519,0.41623357,normal,normal
0.0011738974,0.04787357,normal,normal
0.00011784653,0.56849825,normal,normal
0.0004312706,0.6580639,normal,normal
0.013053577,0.2903957,normal,normal
0.0011677005,0.2999981,normal,normal
0.00239444,0.62531686,normal,normal
0.016676992,0.5694305,normal,normal
0.003774915,0.55427057,normal,normal
0.00789303,0.24927087,normal,normal
0.0029791186,0.4676834,normal,normal
0.0025667348,0.07304745,normal,normal
0.0036699262,0.2865225,normal,normal
0.0039535696,0.35878912,normal,normal
0.009623283,0.30581903,normal,normal
0.005358483,0.2293481,normal,normal
0.00030538408,0.6382913,normal,normal
0.0012567329,0.50666827,normal,normal
0.0019068108,0.22254299,normal,normal
0.0025134091,0.5050988,normal,normal
0.013556804,0.5218785,normal,normal
0.008398273,0.4442527,normal,normal
0.0050679576,0.4986802,normal,normal
0.026502965,0.52832496,normal,normal
0.024377424,0.54900897,normal,normal
0.0018307588,0.08337754,normal,normal
0.0017374933,0.42058805,normal,normal
0.0005093316,0.1382425,normal,normal
0.0011685537,0.4630682,normal,normal
0.004865003,0.32921576,normal,normal
0.0040189335,0.5501256,normal,normal
0.020917524,0.42797783,normal,normal
0.05322794,0.5364811,normal,normal
0.0028393678,0.48814616,normal,normal
0.010653967,0.5387295,normal,normal
0.011732572,0.42894688,normal,normal
0.0020784554,0.55294555,normal,normal
0.0003172573,0.33308452,normal,normal
0.006161246,0.36386937,normal,normal
0.0018306832,0.024670357,normal,normal
0.026666947,0.5432207,normal,normal
0.01792974,0.5289911,normal,normal
0.0049139624,0.5817199,normal,normal
0.014227236,0.5268604,normal,normal
0.0037165186,0.11143088,normal,normal
0.0015737192,0.0040306477,normal,normal
0.013935039,0.49630442,normal,normal
0.004357123,0.51011986,normal,normal
0.00024548342,0.050838087,normal,normal
0.0007966034,0.54385036,normal,normal
0.0046353363,0.10958766,normal,normal
0.008029385,0.33506498,normal,normal
0.0013507025,0.5882455,normal,normal
0.0052746315,0.44894034,normal,normal
0.009962252,0.5909624,normal,normal
0.0012006653,0.50666195,normal,normal
0.15521728,0.5279358,normal,normal
0.0010491055,0.03635994,normal,normal
0.008734094,0.485983,normal,normal
0.006571461,0.54204875,normal,normal
0.00047651536,0.31166947,normal,normal
0.0008672046,0.5559657,normal,normal
0.0017787988,0.564632,normal,normal
0.0034958692,0.36232013,normal,normal
0.027575782,0.5111796,normal,normal
0.00208933,0.4872679,normal,normal
0.0030261278,0.5357745,normal,normal
0.01270759,0.07541454,normal,normal
0.009294605,0.07695026,normal,normal
0.008702516,0.48134956,normal,normal
0.008342307,0.4649664,normal,normal
0.010706148,0.47588468,normal,normal
0.00011921793,0.3845841,normal,normal
0.0023731298,0.36310324,normal,normal
0.018776733,0.5285288,normal,normal
0.007903332,0.3658993,normal,normal
0.001403259,0.020084476,normal,normal
0.004865576,0.54419,normal,normal
0.006216242,0.51672703,normal,normal
8.8533554e-05,0.2878017,normal,normal
0.09359895,0.5368764,normal,normal
0.008100078,0.56332326,normal,normal
0.008131373,0.02445704,normal,normal
0.008104632,0.46990046,normal,normal
0.010037571,0.48846486,normal,normal
0.0019305785,0.19422133,normal,normal
0.0039130864,0.054289166,normal,normal
0.0052983933,0.30168444,normal,normal
0.00049613987,0.010636498,normal,normal
0.02435751,0.47318873,normal,normal
0.007902748,0.5358243,normal,normal
0.016147682,0.49583998,normal,normal
0.005506494,0.43652332,normal,normal
0.005656947,0.19904108,normal,normal
0.00094147655,0.12304932,normal,normal
0.035769995,0.4659907,normal,normal
0.001338813,0.5474656,normal,normal
0.0035015526,0.029011292,normal,normal
0.05851439,0.49056727,normal,normal
0.017919723,0.56922317,normal,normal
0.024522286,0.5084568,normal,normal
0.0003536415,0.47791573,normal,normal
0.015543883,0.21975939,normal,normal
0.0355497,0.5184987,normal,normal
0.006476713,0.17923148,normal,normal
0.008015786,0.3225903,normal,normal
0.008445987,0.4650698,normal,normal
0.00079687365,0.34198034,normal,normal
0.025949521,0.5494857,normal,normal
0.013321003,0.56501573,normal,normal
0.00043401617,0.44147786,normal,normal
0.01640803,0.5383549,normal,normal
0.0049598995,0.4293359,normal,normal
0.003203339,0.42019305,normal,normal
0.0011489524,0.09473451,normal,normal
0.0009722387,0.111702845,normal,normal
0.0063849245,0.54197896,normal,normal
0.013598448,0.36367315,normal,normal
9.953053e-05,0.07185175,normal,normal
5.8746875e-05,0.42759702,normal,normal
0.015700977,0.5435177,normal,normal
0.013199974,0.55828726,normal,normal
0.0039260914,0.3233539,normal,normal
0.0073749004,0.5338173,normal,normal
0.017389188,0.42020714,normal,normal
0.031193713,0.5318105,normal,normal
0.018203434,0.5662718,normal,normal
0.004366292,0.49338475,normal,normal
0.0018835671,0.2990131,normal,normal
0.010369963,0.47651055,normal,normal
0.001807568,0.5159607,normal,normal
0.004892207,0.001978652,normal,normal
0.0029701719,0.55284286,normal,normal
0.023299452,0.55168027,normal,normal
0.003352012,0.5316308,normal,normal
0.0053824494,0.46499524,normal,normal
0.0067398646,0.46719643,normal,normal
0.017195188,0.5437926,normal,normal
0.013160076,0.3983461,normal,normal
0.021576818,0.4821934,normal,normal
0.0045504747,0.5201527,normal,normal
0.005453602,0.25495467,normal,normal
0.005667748,0.58321875,normal,normal
14.247615,0.76994723,agb,agb
0.0011423656,0.54472566,normal,normal
0.014475963,0.56462824,normal,normal
0.026137123,0.5278681,normal,normal
0.0061471974,0.00541513,normal,normal
0.00069140404,0.6419641,normal,normal
0.011400609,0.53175867,normal,normal
0.026233902,0.5377442,normal,normal
0.003337275,0.027280718,normal,normal
0.0018095032,0.47269675,normal,normal
0.023216348,0.54163396,normal,normal
0.004567957,0.46688554,normal,normal
0.009922713,0.56540245,normal,normal
0.022192499,0.51454914,normal,normal
0.0015381842,0.096173845,normal,normal
0.00529556,0.28592867,normal,normal
0.026167125,0.5291465,normal,normal
0.008835986,0.5217682,normal,normal
0.004491456,0.42526037,normal,normal
0.008961668,0.53853947,normal,normal
0.0011653416,0.27618712,normal,normal
0.0017561533,0.04374057,normal,normal
0.0026767743,0.05162472,normal,normal
0.013923814,0.47054875,normal,normal
0.00815246,0.515622,normal,normal
0.0033822325,0.30321667,normal,normal
0.007399125,0.4967029,normal,normal
0.00032150626,0.036216397,normal,normal
0.00023739663,0.39412838,normal,normal
0.0056205913,0.5654619,normal,normal
0.005042925,0.5512137,normal,normal
0.014107705,0.5486988,normal,normal
0.034354027,0.55066127,normal,normal
0.0012183414,0.24538887,normal,normal
0.0035594879,0.0057196454,normal,normal
0.0028223821,0.38523874,normal,normal
0.0011446492,0.38193128,normal,normal
0.015190272,0.55844194,normal,normal
0.0066267624,0.42338005,normal,normal
0.0071391934,0.56086344,normal,normal
0.002962438,0.14450301,normal,normal
0.009832714,0.5595684,normal,normal
0.016366638,0.5360573,normal,normal
0.0030193585,0.4888762,normal,normal
0.016147668,0.5473144,normal,normal
0.0026100765,0.24591976,normal,normal
0.017082807,0.31694,normal,normal
0.00065241416,0.003568261,normal,normal
0.03153863,0.5206865,normal,normal
0.011094425,0.571399,normal,normal
0.019631986,0.5355587,normal,normal
0.017883187,0.46513748,normal,normal
0.0006142975,0.5329228,normal,normal
0.008695807,0.51068974,normal,normal
0.01681885,0.5364019,normal,normal
0.004347213,0.4249746,normal,normal
0.001066441,0.15435599,normal,normal
0.09777077,0.55024874,normal,normal
0.014813961,0.51480675,normal,normal
0.050149165,0.5360055,normal,normal
0.0064215627,0.5246584,normal,normal
0.0032835486,0.5659674,normal,normal
0.016261479,0.55069447,normal,normal
0.013899081,0.5678198,normal,normal
0.0070858,0.5818075,normal,normal
0.00039343553,0.63330376,normal,normal
0.028895132,0.45923817,normal,normal
0.0009226963,0.17057258,normal,normal
0.04231567,0.5594575,normal,normal
0.010416753,0.5358652,normal,normal
0.0049547674,0.5259845,normal,normal
0.00046175916,0.2725929,normal,normal
0.0021233081,0.011813618,normal,normal
0.00029486758,0.3690905,normal,normal
0.0007802377,0.5704726,normal,normal
0.03090424,0.4894027,normal,normal
0.0148616275,0.5231825,normal,normal
0.001807879,0.41212675,normal,normal
0.02031882,0.51004034,normal,normal
0.007396243,0.31354278,normal,normal
0.009329925,0.44719413,normal,normal
0.009891123,0.44634193,normal,normal
0.0017014784,0.51943284,normal,normal
0.015951866,0.49835837,normal,normal
0.0028880464,0.5746953,normal,normal
0.01967737,0.38715935,normal,normal
0.006780332,0.46452695,normal,normal
0.004862798,0.4549777,normal,normal
0.00026532257,0.6245498,normal,normal
0.0075097433,0.48989093,normal,normal
0.00120552,0.098307334,normal,normal
0.0054885363,0.48355782,normal,normal
0.014114482,0.56241465,normal,normal
0.00073379267,0.12110027,normal,normal
0.0017829811,0.37994292,normal,normal
0.0010697928,0.42942712,normal,normal
0.0054829875,0.4399396,normal,normal
0.0018461073,0.48424017,normal,normal
0.039188877,0.55545706,normal,normal
0.013256457,0.5626657,normal,normal
0.022961788,0.43137485,normal,normal
0.050265294,0.54479957,normal,normal
0.026362816,0.5344851,normal,normal
0.021457668,0.55458117,normal,normal
0.009248166,0.4852232,normal,normal
0.0009827164,0.3492495,normal,normal
0.005171018,0.5057123,normal,normal
0.0060276412,0.41001195,normal,normal
0.0055619576,0.48269567,normal,normal
0.02084768,0.54538345,normal,normal
0.010103436,0.5520726,normal,normal
0.013367786,0.5769563,normal,normal
0.0012803101,0.42314738,normal,normal
0.02672971,0.53344184,normal,normal
0.0027822165,0.39328524,normal,normal
0.0019739447,0.3353397,normal,normal
0.08238328,0.5532489,normal,normal
