ra,dec,g,r,i,z,Y,type,g-r,r-i,i-z,z-Y,ae_error,iso_score,ensemble_score,known_variable_match,known_qso_match,known_galaxy_match,uncataloged
77.3612,-42.17499,21.4052,16.7616,13.3697,10.6586,10.0091,anomaly,4.643599999999999,3.3919000000000015,2.7111,0.6494999999999997,0.18355055,0.013235870616813528,99197.0,False,False,False,True
70.05463,-32.25929,22.0501,17.6271,13.9362,11.7175,10.853,anomaly,4.423000000000002,3.690899999999999,2.2187,0.8644999999999996,0.281948,-0.007073200862111162,99192.5,False,False,True,False
38.75206,-43.76297,19.7219,14.9888,11.4091,10.11,9.0661,anomaly,4.733100000000002,3.579699999999999,1.299100000000001,1.043899999999999,0.22724141,-0.0004026636841314435,99192.0,False,False,True,False
0.65995,-62.26557,19.3826,15.2684,12.8249,9.9117,8.3853,anomaly,4.1142,2.4435000000000002,2.9132,1.5263999999999989,0.17770754,0.015815111288236205,99191.5,True,False,False,False
67.12845,-39.51469,19.9285,15.4476,13.2944,11.1726,10.1118,anomaly,4.4809,2.1532,2.1218000000000004,1.0607999999999986,0.33212197,-0.011375167920254614,99189.5,False,False,False,True
7.43516,-34.28683,17.7201,13.6355,11.2096,8.5201,7.1197,anomaly,4.084599999999998,2.4259000000000004,2.6895000000000007,1.4003999999999994,0.19784677,0.00642590116819064,99187.0,False,False,False,True
24.66251,-50.66557,20.7578,16.0071,13.4398,10.5707,9.677,anomaly,4.750699999999998,2.5673000000000012,2.8690999999999995,0.8937000000000008,0.18997014,0.009551351851939893,99187.0,False,True,False,False
23.81654,-33.69298,19.328,16.0168,12.59,11.3626,10.7517,anomaly,3.3111999999999995,3.4268,1.2273999999999994,0.6109000000000009,0.26542914,-0.006013042141706948,99185.5,False,False,False,True
15.6637,-51.3648,22.0219,18.7607,16.5846,13.6138,12.7251,anomaly,3.2611999999999988,2.1761000000000017,2.9707999999999988,0.8887,0.26728258,-0.006491682753542727,99182.0,False,True,False,False
63.0094,-40.73478,22.7017,18.1952,14.7988,12.1453,11.4788,anomaly,4.506499999999999,3.3964,2.6534999999999993,0.666500000000001,0.21396275,0.002048556400163437,99180.5,False,False,False,True
86.02987,-38.6406,19.4096,14.8269,11.1313,8.9853,8.021,anomaly,4.582700000000001,3.6956000000000007,2.145999999999999,0.9642999999999997,0.25429428,-0.0053609095938702556,99180.0,False,False,False,True
66.54353,-33.12549,18.3361,13.4901,9.9924,7.9493,6.5572,anomaly,4.845999999999998,3.4977,2.0431,1.3921000000000001,0.17184487,0.017972368407206063,99178.5,False,False,False,True
1.48069,-57.97104,22.2546,18.0686,15.9536,14.7942,13.0275,anomaly,4.186,2.115,1.1593999999999998,1.7667000000000002,0.3063435,-0.010451615254778335,99177.5,False,False,False,True
59.29167,-46.82688,18.766,15.5667,12.9203,11.6364,9.8588,anomaly,3.1992999999999974,2.6464000000000016,1.2838999999999992,1.7775999999999996,0.24529235,-0.004537180572499966,99177.5,False,False,False,True
55.55741,-40.43011,20.8562,16.3155,12.6995,11.3062,9.3374,anomaly,4.540700000000001,3.6159999999999997,1.3933,1.9687999999999999,0.17946906,0.013863517085593746,99177.0,False,True,False,False
58.28061,-45.15252,21.4302,16.6152,14.3138,12.9838,11.7922,anomaly,4.814999999999998,2.301400000000001,1.33,1.191600000000001,0.29752383,-0.010416515066874243,99168.5,False,False,False,True
6.82044,-62.19441,21.6645,18.314,15.9484,13.0498,11.5883,anomaly,3.3505000000000003,2.3656000000000006,2.8986,1.4614999999999991,0.23875162,-0.004053470725381536,99168.5,False,False,False,True
50.66437,-43.20258,23.4423,18.5307,15.6518,13.9273,13.2777,anomaly,4.9116,2.8789,1.724499999999999,0.6496000000000013,0.23431142,-0.0035162291078933983,99164.5,False,False,False,True
76.80862,-33.0347,22.1234,18.6992,14.831,12.9496,11.9834,anomaly,3.424199999999999,3.8682000000000016,1.8813999999999993,0.9662000000000006,0.36530778,-0.014580879775059397,99163.0,False,True,False,False
76.57877,-60.46399,18.9184,14.2454,10.7122,9.5526,7.9333,anomaly,4.672999999999998,3.533200000000001,1.1595999999999993,1.6193,0.17206907,0.01663496923804142,99162.0,False,False,False,True
43.82825,-51.54682,22.5004,17.9891,15.6647,13.1839,11.6787,anomaly,4.5112999999999985,2.3244000000000007,2.4808000000000003,1.5052000000000003,0.24681541,-0.005444714364650882,99162.0,False,False,False,True
66.65754,-47.33686,19.3477,16.2743,12.9022,9.9938,8.6504,anomaly,3.0733999999999995,3.3720999999999997,2.9084000000000003,1.3434000000000008,0.16841933,0.01885694297993057,99161.5,False,False,True,False
70.49355,-56.84003,20.0613,16.9167,14.4077,12.3494,10.4733,anomaly,3.1446000000000005,2.5089999999999986,2.058300000000001,1.8760999999999992,0.2249563,-0.0020562042829809224,99159.0,False,False,False,True
88.18916,-37.69061,23.1728,18.6257,15.0945,12.9507,12.1473,anomaly,4.5471,3.5311999999999983,2.1438000000000006,0.8033999999999999,0.2828463,-0.009490228694281733,99158.5,False,True,False,False
85.18271,-43.9806,22.276,17.5364,14.7468,13.3717,12.8471,anomaly,4.739599999999999,2.7896,1.3750999999999998,0.5246000000000013,0.26252714,-0.007578528052482714,99158.0,False,False,True,False
44.82821,-61.80801,16.6884,12.3289,9.7318,8.3945,6.6272,anomaly,4.359500000000001,2.597100000000001,1.337299999999999,1.7673000000000005,0.15745455,0.029147732840983043,99157.5,False,False,False,True
83.16938,-61.0631,19.3999,15.7241,12.0191,9.1492,7.9317,anomaly,3.675799999999999,3.705,2.8698999999999995,1.2175000000000002,0.17545243,0.014064276203448633,99156.0,False,False,True,False
8.61022,-62.97661,19.5475,15.5421,11.7716,10.6999,9.58,anomaly,4.0054,3.7705,1.0716999999999999,1.1198999999999995,0.23445411,-0.0042034929024150625,99156.0,False,True,False,False
46.12311,-43.86134,16.3831,11.9336,8.1736,6.0715,4.7692,anomaly,4.449499999999999,3.76,2.1021,1.3023000000000007,0.145191,0.07302986046668947,99154.0,False,False,False,True
52.6795,-59.20907,20.5397,17.4817,15.0339,12.0151,11.2703,anomaly,3.058,2.447800000000001,3.018799999999999,0.7447999999999997,0.19246274,0.005891183446883774,99151.5,False,False,False,True
49.36019,-54.66592,19.0537,16.0459,12.9056,10.0591,8.9144,anomaly,3.0077999999999996,3.1403,2.846499999999999,1.1447000000000003,0.18172388,0.010042812807201651,99151.0,False,False,True,False
55.25226,-42.53854,21.8207,16.9191,13.8205,12.387,11.7244,anomaly,4.901599999999998,3.098600000000001,1.4334999999999987,0.6626000000000012,0.21150596,0.00050950716396303,99151.0,False,False,False,True
16.50778,-48.69881,18.2723,13.555,10.0421,7.36,6.6592,anomaly,4.717300000000002,3.5129,2.6820999999999993,0.7008000000000001,0.15540639,0.0325318433728522,99150.0,False,False,True,False
18.78,-61.13138,17.4625,13.7275,9.951,8.1054,6.7182,anomaly,3.7349999999999994,3.7764999999999986,1.845600000000001,1.387199999999999,0.2346575,-0.00477297082071837,99147.0,False,False,False,True
57.25359,-61.66411,22.6971,18.5288,14.8365,13.7312,12.2998,anomaly,4.168299999999999,3.6923000000000012,1.1052999999999997,1.4314,0.26182348,-0.008374350079787818,99146.0,False,False,True,False
73.01809,-56.69526,16.1537,11.8248,8.0611,6.1552,4.5466,anomaly,4.328900000000001,3.7637,1.9059,1.6086,0.14417738,0.08427129058091043,99145.0,False,False,False,True
14.81972,-61.65417,16.2795,12.1309,8.4939,7.1374,6.183,anomaly,4.148599999999998,3.6370000000000005,1.3564999999999996,0.9544000000000006,0.14872026,0.04668729529466409,99143.0,False,False,False,True
32.10181,-55.01639,21.7307,18.3242,15.8941,12.8983,11.3675,anomaly,3.4064999999999976,2.4301000000000013,2.995799999999999,1.530800000000001,0.19610827,0.0038543590884363432,99138.5,False,False,True,False
5.38716,-52.12401,17.4162,12.4235,9.085,6.5803,5.8331,anomaly,4.992699999999999,3.3385,2.5047000000000006,0.7472000000000003,0.14607725,0.052937949481780766,99135.0,False,False,False,True
0.70003,-33.23703,19.004,15.0574,11.278,9.718,8.745,anomaly,3.946600000000002,3.779399999999999,1.5600000000000005,0.9730000000000008,0.29061148,-0.011331484955232729,99135.0,False,False,False,True
52.02081,-38.39545,22.5658,19.065,15.4524,14.374,12.5475,anomaly,3.500799999999998,3.6126000000000005,1.0784000000000002,1.8265000000000011,0.18437022,0.0077833316693287635,99135.0,False,False,False,True
33.34598,-37.45335,17.4388,17.7012,14.7825,15.7921,14.8699,anomaly,-0.2623999999999995,2.9186999999999994,-1.009599999999999,0.9222000000000001,0.36979342,-0.016799446696284748,99134.5,False,True,False,False
39.04177,-35.16915,22.9483,23.2488,20.5093,21.487,19.8761,anomaly,-0.30049999999999955,2.7394999999999996,-0.9776999999999987,1.6108999999999973,0.23264138,-0.005184238847232514,99134.0,False,False,False,True
87.50578,-38.92742,15.976,11.3037,8.701,7.0332,5.5881,anomaly,4.672300000000002,2.6026999999999987,1.6678000000000006,1.4451,0.14442553,0.06622424157746765,99134.0,False,True,False,False
85.49153,-51.63927,20.2565,16.1538,13.9266,11.5431,10.1794,anomaly,4.102699999999999,2.2272,2.3834999999999997,1.3637000000000015,0.30427334,-0.012615467435361238,99132.0,False,False,False,True
33.28664,-43.48689,19.8138,15.7716,12.449,11.4243,10.903,anomaly,4.042200000000001,3.3225999999999996,1.0246999999999993,0.5213000000000001,0.20284928,0.001452010255387215,99131.0,False,False,False,True
87.32746,-64.09482,20.5411,16.8023,14.5666,11.9284,10.5923,anomaly,3.7388000000000012,2.2356999999999996,2.6381999999999994,1.3361,0.31576258,-0.013479545842534302,99130.0,False,False,True,False
31.17504,-41.14416,23.9152,20.8666,17.5257,15.73,14.339,anomaly,3.0486000000000004,3.3408999999999978,1.7957,1.391,0.16352117,0.019390576474646815,99126.5,False,True,False,False
12.53783,-60.2808,17.2194,13.4477,9.7854,7.6737,5.8371,anomaly,3.771700000000001,3.6623,2.111699999999999,1.8365999999999998,0.16570015,0.017548750266518365,99124.0,False,False,False,True
23.50124,-37.57668,16.5671,12.4051,8.6932,6.245,4.3758,anomaly,4.162000000000001,3.7119,2.448199999999999,1.8692000000000002,0.14325792,0.07498509512209628,99122.0,False,False,False,True
6.10361,-31.65641,20.1436,15.2122,12.6456,11.3209,9.652,anomaly,4.9314,2.5665999999999993,1.3247,1.6689000000000007,0.18993363,0.004568437820577809,99118.0,False,False,True,False
9.36699,-42.49844,20.3387,16.0106,13.6845,11.2118,9.3852,anomaly,4.328099999999999,2.3261000000000003,2.4726999999999997,1.826600000000001,0.20858005,-0.0007510668403997167,99117.0,False,False,False,True
75.2617,-40.64892,21.2453,17.5745,15.3842,12.5376,11.6787,anomaly,3.6708,2.1903000000000006,2.8466000000000005,0.8589000000000002,0.27586797,-0.011478607270045127,99115.0,True,False,False,False
69.77428,-46.41124,18.3091,15.1869,11.8399,9.3076,8.1092,anomaly,3.122200000000001,3.3469999999999995,2.5322999999999993,1.1984000000000012,0.17787117,0.009139525809777282,99112.5,False,False,False,True
2.55826,-35.90045,19.1112,15.9063,12.3865,10.8975,9.2852,anomaly,3.2049000000000003,3.5198,1.488999999999999,1.6123000000000012,0.2445635,-0.008800463353074495,99112.5,False,False,False,True
28.86812,-41.50402,21.6735,17.3619,15.0253,12.4027,10.7212,anomaly,4.311600000000002,2.336599999999999,2.6226000000000003,1.6814999999999998,0.20590782,-0.0004704515246182206,99111.5,False,False,False,True
43.0176,-61.66118,17.5589,13.2996,9.5956,7.9902,6.6157,anomaly,4.259300000000001,3.7040000000000006,1.6053999999999995,1.3744999999999994,0.18473594,0.005818119467585037,99111.0,False,True,False,False
41.27587,-60.38178,21.6183,18.4304,14.6401,12.8211,11.6431,anomaly,3.1879000000000026,3.7902999999999984,1.8190000000000008,1.177999999999999,0.33880985,-0.016256930651782353,99110.5,False,True,True,False
4.55952,-39.15803,23.7777,18.7976,16.342,15.2536,14.4478,anomaly,4.9801,2.4556000000000004,1.0883999999999983,0.8057999999999996,0.1751921,0.009966079135793171,99109.5,False,False,False,True
33.80338,-60.89604,22.9449,18.7786,15.0987,13.963,13.2213,anomaly,4.1663,3.6799000000000017,1.1357,0.7416999999999998,0.31536877,-0.01462229263351189,99108.5,False,False,False,True
82.75072,-59.99532,17.1062,12.1255,9.234,7.0459,5.9958,anomaly,4.980700000000001,2.8915000000000006,2.1881000000000004,1.0500999999999996,0.14833936,0.03804605150881546,99104.0,False,True,False,False
68.23792,-58.52035,21.9515,18.8298,15.1335,13.1513,12.326,anomaly,3.1217000000000006,3.696299999999999,1.9821999999999989,0.8253000000000004,0.35460535,-0.017857179828276948,99101.5,False,False,False,True
3.07736,-30.43062,16.8117,16.8256,13.7268,14.6422,12.6031,anomaly,-0.013900000000003132,3.0988000000000007,-0.9154,2.0391000000000012,0.15417278,0.027250930889262226,99100.5,False,True,False,False
18.83893,-46.68746,23.6008,18.8923,15.9456,13.1645,11.7308,anomaly,4.708500000000001,2.946699999999998,2.7811000000000003,1.4337,0.16293892,0.017488864417074756,99098.0,False,False,True,False
6.02619,-32.70537,16.7791,17.2892,14.279,15.1036,13.4973,anomaly,-0.5101000000000013,3.010200000000001,-0.8246000000000002,1.606300000000001,0.19272938,0.0023736346324955138,99095.0,False,False,False,True
86.19395,-64.9806,18.4282,14.1864,11.9102,9.6187,8.4196,anomaly,4.2418,2.276200000000001,2.291499999999999,1.1990999999999996,0.24730958,-0.010442060795749275,99090.0,False,False,False,True
30.53134,-32.92106,19.1232,15.6812,13.3392,11.9426,10.2709,anomaly,3.442,2.3420000000000005,1.3965999999999994,1.6717000000000013,0.27914196,-0.012949975795215063,99089.5,False,False,False,True
29.3385,-60.53456,22.0601,18.0993,16.1154,13.8401,13.1394,anomaly,3.960799999999999,1.9838999999999984,2.2753000000000014,0.7006999999999994,0.24459477,-0.010430911071918625,99086.5,False,False,False,True
25.91807,-32.97387,17.858,13.994,11.7603,9.7535,8.3088,anomaly,3.8640000000000008,2.233699999999999,2.0068,1.444700000000001,0.3046808,-0.015162021613075338,99086.0,False,False,False,True
36.89394,-38.81584,17.2727,14.0102,11.4507,10.2484,9.0034,anomaly,3.262500000000001,2.5595,1.2022999999999993,1.245000000000001,0.243023,-0.010499464659416646,99078.0,False,False,False,True
86.41646,-60.62288,20.7361,16.3598,14.3887,13.0574,12.1295,anomaly,4.3763000000000005,1.9710999999999999,1.3313000000000006,0.9278999999999993,0.38337418,-0.021415569443989257,99072.5,True,False,False,False
41.34824,-61.26689,18.8099,15.3879,11.7715,10.121,8.3983,anomaly,3.421999999999999,3.6164000000000005,1.6504999999999992,1.7226999999999997,0.21785359,-0.006396318302791748,99071.5,False,False,False,True
31.6694,-33.40218,20.7334,17.6427,15.5634,13.5046,12.3539,anomaly,3.0906999999999982,2.0793000000000017,2.0587999999999997,1.1507000000000005,0.5177019,-0.025413689871246925,99071.5,False,True,True,False
27.39595,-58.39165,18.2144,15.0361,12.4231,11.0856,9.4069,anomaly,3.178300000000002,2.6129999999999995,1.3375000000000004,1.6786999999999992,0.23923132,-0.010453418557553329,99071.0,False,False,False,True
36.81302,-37.93046,19.5479,16.0446,13.9068,12.9052,11.6859,anomaly,3.5032999999999994,2.1377999999999986,1.0015999999999998,1.2193000000000005,0.50868493,-0.02535275188693986,99070.5,False,False,False,True
81.11099,-32.23376,20.2293,16.46,12.6908,10.1009,8.734,anomaly,3.7692999999999977,3.7692000000000014,2.5899,1.3668999999999993,0.20435001,-0.003467559899711037,99069.0,False,False,True,False
87.98259,-57.64914,20.3506,17.055,13.5452,12.5758,11.3133,anomaly,3.2956000000000003,3.5098000000000003,0.9694000000000003,1.2624999999999993,0.22998081,-0.009362716926155867,99068.0,False,True,False,False
33.59455,-52.4296,22.3884,18.8346,15.1015,12.5512,11.1927,anomaly,3.5538000000000025,3.7330999999999985,2.5503,1.3584999999999994,0.19664843,-0.0008749144660694652,99065.0,False,True,False,False
17.20711,-42.3031,17.0384,13.6855,11.1895,9.5155,8.2817,anomaly,3.3529,2.4959999999999987,1.6740000000000013,1.2337999999999987,0.22960615,-0.009431497302085257,99065.0,False,False,False,True
38.72873,-60.42725,16.2195,15.8958,13.7921,14.6947,13.7132,anomaly,0.32370000000000054,2.1037,-0.9025999999999996,0.9814999999999987,0.17403546,0.007243268959523874,99064.0,True,False,False,False
20.96639,-48.22122,16.528,16.8248,14.1674,15.1664,13.7891,anomaly,-0.29680000000000106,2.657399999999999,-0.9989999999999988,1.3773,0.22422428,-0.008526198573076904,99063.0,False,True,False,False
78.23461,-60.4785,16.1987,15.7825,12.996,13.6874,12.7218,anomaly,0.4161999999999981,2.7865,-0.6913999999999998,0.9656000000000002,0.15136166,0.0251675045443307,99062.5,False,False,False,True
16.97244,-60.42898,23.501,20.2783,18.2659,15.4698,14.9494,anomaly,3.2226999999999997,2.012400000000003,2.796099999999999,0.5203999999999986,0.17938422,0.004688427132534256,99062.0,False,True,True,False
55.51699,-41.96094,17.0703,13.064,9.3015,6.9347,6.1589,anomaly,4.0062999999999995,3.7624999999999993,2.3668000000000005,0.7758000000000003,0.15673454,0.01896512687531915,99059.5,True,False,False,False
57.28595,-49.74667,19.2517,14.3936,11.8982,10.6117,9.1209,anomaly,4.8581,2.4954,1.2864999999999984,1.4908000000000001,0.18673934,0.0020750970852304595,99058.5,False,False,False,True
57.26688,-32.25361,18.6304,13.9926,10.5048,8.772,8.0939,anomaly,4.637800000000002,3.4878,1.7327999999999992,0.6781000000000006,0.17034438,0.008698479086269528,99056.5,False,False,False,True
47.83339,-61.43286,16.1817,16.2674,14.4896,14.8524,13.0043,anomaly,-0.08569999999999922,1.7777999999999992,-0.3628,1.8480999999999987,0.19981784,-0.0029690338848806785,99053.0,False,False,False,True
27.17554,-42.29318,20.5975,16.5939,12.8356,10.4012,9.2121,anomaly,4.003599999999999,3.758300000000002,2.4344,1.1890999999999998,0.20532282,-0.00459001160870387,99051.5,False,False,False,True
19.82184,-44.99959,21.8086,18.5914,16.1112,13.2196,11.836,anomaly,3.2171999999999983,2.4802,2.8916000000000004,1.3835999999999995,0.20164847,-0.003920223913736809,99051.5,False,False,False,True
76.64901,-30.45086,21.3902,18.2254,14.7601,13.4254,11.8429,anomaly,3.1647999999999996,3.465300000000001,1.3346999999999998,1.5824999999999996,0.2296976,-0.010444215885979213,99051.0,True,False,True,False
89.89497,-30.85184,16.2708,12.7084,10.0632,7.8101,6.2907,anomaly,3.562400000000002,2.645199999999999,2.2531,1.5194,0.16247955,0.013934728613050118,99047.5,False,True,False,False
34.27356,-63.05298,20.791,15.8615,12.4798,10.5362,9.1923,anomaly,4.929500000000001,3.3817000000000004,1.9436,1.3438999999999997,0.18282798,0.0026000187544253928,99047.5,False,False,False,True
66.39846,-47.7555,18.0978,14.8079,12.1908,10.1777,8.3441,anomaly,3.2898999999999994,2.6171000000000006,2.0130999999999997,1.8336000000000006,0.18943183,0.00044903523010808577,99046.5,False,True,False,False
53.19889,-48.13381,19.1485,15.92,13.6594,12.2508,11.2774,anomaly,3.2284999999999986,2.2606,1.4085999999999999,0.9733999999999998,0.3830348,-0.02296691450090782,99046.0,False,False,False,True
62.09055,-49.61465,19.1498,14.2835,11.0591,8.678,6.9195,anomaly,4.866299999999999,3.2243999999999993,2.3811,1.7585000000000006,0.14884771,0.026849436434346452,99046.0,False,False,False,True
87.98906,-43.32181,23.5692,18.807,16.3711,14.4039,13.1022,anomaly,4.7622,2.4359,1.9671999999999983,1.3017000000000003,0.25797772,-0.013667349070569657,99045.5,False,True,False,False
76.63605,-34.51967,19.9059,16.3908,14.2502,12.1648,10.9878,anomaly,3.5151000000000003,2.140599999999999,2.0854,1.1769999999999996,0.40193006,-0.02404817169085438,99044.5,False,False,False,True
86.70618,-51.7284,20.4211,16.5541,14.458,12.3997,11.2009,anomaly,3.867000000000001,2.096099999999998,2.058300000000001,1.1987999999999985,0.38574496,-0.023581000099472615,99041.0,False,False,False,True
47.2309,-57.44739,18.7268,14.65,12.2563,9.5443,8.6782,anomaly,4.0768,2.393700000000001,2.7119999999999997,0.8660999999999994,0.1725044,0.006430499870017314,99041.0,False,False,False,True
61.15172,-62.81054,18.4105,15.277,12.0564,10.8515,9.9035,anomaly,3.1334999999999997,3.2205999999999992,1.2049000000000003,0.9480000000000004,0.21678935,-0.008210296464195355,99040.5,False,False,False,True
84.99489,-50.27807,19.176,14.5208,12.0521,9.9759,8.1411,anomaly,4.655199999999999,2.4687,2.0762,1.8347999999999995,0.17449848,0.004966012311182433,99038.0,False,True,False,False
4.21959,-42.43155,23.5441,19.3602,17.2276,15.7004,14.549,anomaly,4.183900000000001,2.1326,1.5271999999999988,1.1514000000000006,0.21674605,-0.008315549788961096,99037.5,False,False,False,True
39.32508,-31.99566,23.7654,23.4309,20.8468,21.8031,20.1172,anomaly,0.33449999999999847,2.5840999999999994,-0.9562999999999988,1.6859000000000002,0.17164697,0.006454148871560705,99035.0,True,False,False,False
66.54009,-48.00531,17.3108,13.6743,11.2207,9.2206,7.4735,anomaly,3.6365,2.4536,2.0001000000000015,1.7470999999999997,0.19661684,-0.003393047357573842,99033.0,False,False,False,True
47.26881,-59.81148,20.8961,17.2935,15.0181,13.1677,11.3244,anomaly,3.602599999999999,2.275400000000001,1.8504000000000005,1.8432999999999993,0.223537,-0.010644784978256716,99026.0,False,False,False,True
58.32099,-46.45496,19.8719,15.8904,13.7834,11.9957,10.6501,anomaly,3.9815000000000005,2.1069999999999993,1.787700000000001,1.3455999999999992,0.3651733,-0.022998124098306927,99025.0,False,True,False,False
60.83949,-51.02245,19.2753,14.7321,11.1139,9.8368,8.3884,anomaly,4.543200000000001,3.6182000000000016,1.277099999999999,1.4483999999999995,0.19694431,-0.004081314330326324,99024.5,False,False,False,True
22.70982,-35.30822,18.2385,15.1055,11.7697,10.2815,9.0785,anomaly,3.132999999999999,3.335799999999999,1.4882000000000009,1.2029999999999994,0.20035954,-0.005517265300398311,99018.0,False,False,False,True
13.14499,-35.85239,23.2999,19.9892,16.7896,15.3482,14.7682,anomaly,3.3107000000000006,3.1996,1.4413999999999998,0.5800000000000001,0.2503839,-0.014642352132454572,99017.5,False,False,False,True
0.28611,-59.45993,22.8584,18.3041,15.861,13.4401,12.8376,anomaly,4.554300000000001,2.4430999999999976,2.4209000000000014,0.6024999999999991,0.19994365,-0.0055069080322447395,99015.0,False,False,False,True
23.64812,-57.8675,18.2099,15.057,13.0237,11.1161,10.4188,anomaly,3.1529000000000007,2.0333000000000006,1.9076000000000004,0.6973000000000003,0.16752797,0.007046828603949895,99013.5,False,True,False,False
21.5873,-51.11105,16.7991,13.3016,10.5999,7.8757,6.6456,anomaly,3.4974999999999987,2.7017000000000007,2.7241999999999997,1.2301000000000002,0.16236101,0.010384600501157859,99010.0,False,False,False,True
41.95495,-30.32779,17.3079,14.0968,11.4468,9.4116,8.5021,anomaly,3.2111,2.6500000000000004,2.0351999999999997,0.9094999999999995,0.20004514,-0.005828056131661596,99009.5,False,False,False,True
16.38296,-57.01985,16.7011,12.1798,9.7024,8.4455,7.3075,anomaly,4.5213,2.4773999999999994,1.2569000000000017,1.137999999999999,0.14580289,0.026378785367200397,99009.0,False,False,False,True
89.36406,-49.22495,22.2623,18.8216,15.2475,14.2325,12.4152,anomaly,3.4406999999999996,3.5740999999999996,1.0150000000000006,1.8172999999999995,0.16381857,0.008392058496321408,99000.5,False,False,False,True
73.2125,-42.98834,16.5168,16.3235,13.3417,14.057,13.1534,anomaly,0.1933000000000007,2.9818,-0.7153000000000009,0.9036000000000008,0.16840251,0.005522423250210351,99000.0,False,False,False,True
32.21217,-51.36307,21.4234,17.0182,13.3884,10.7787,9.6255,anomaly,4.405200000000001,3.6297999999999995,2.6097,1.1532,0.18478703,-0.0011074712461899283,98998.0,False,False,False,True
45.43663,-39.86607,20.6851,20.3251,17.3988,18.3546,16.2845,anomaly,0.35999999999999943,2.9262999999999977,-0.9558,2.0701,0.17688864,0.0019009389992721282,98998.0,True,False,False,False
79.40575,-63.78723,22.808,23.7812,24.7312,25.0117,25.0636,anomaly,-0.9731999999999985,-0.9500000000000028,-0.28049999999999997,-0.051899999999999835,0.18571427,-0.0013554626867184894,98996.0,False,False,False,True
81.06469,-62.10877,21.0723,16.4798,14.1272,12.7531,11.0215,anomaly,4.592499999999998,2.3526000000000007,1.3741000000000003,1.7316000000000003,0.21109901,-0.009949693530759585,98992.0,False,False,True,False
31.03082,-33.7223,20.8877,21.3134,18.4634,19.4436,17.7736,anomaly,-0.42570000000000263,2.8500000000000014,-0.9802,1.6700000000000017,0.28211656,-0.019197826864548406,98990.0,False,False,False,True
77.29858,-56.34673,17.1457,13.7536,11.1555,8.7944,8.019,anomaly,3.392100000000001,2.5981000000000005,2.3611000000000004,0.7753999999999994,0.17839773,0.0007221890117503627,98990.0,False,False,False,True
75.51576,-40.47258,17.2225,17.5577,14.7457,15.7186,13.814,anomaly,-0.3352000000000004,2.812000000000001,-0.972900000000001,1.9046000000000003,0.18995887,-0.003880931579260838,98988.0,True,False,False,False
65.73181,-64.37844,20.9289,17.5123,15.2136,14.0184,12.2719,anomaly,3.416599999999999,2.2987,1.1951999999999998,1.7464999999999993,0.28295055,-0.019569361499654492,98987.0,False,False,False,True
53.19487,-64.36083,22.9361,18.7715,15.2906,12.692,10.9147,anomaly,4.1646,3.4809,2.5985999999999994,1.7773000000000003,0.15662393,0.012401865240646681,98983.0,False,False,False,True
86.60221,-50.73684,17.195,17.6403,14.79,15.7416,14.1211,anomaly,-0.4452999999999996,2.8503000000000007,-0.9516000000000009,1.6204999999999998,0.2256186,-0.013403690729304252,98978.0,False,False,False,True
44.57371,-40.52524,21.2802,16.4742,13.0363,11.3238,10.2033,anomaly,4.806000000000001,3.437899999999999,1.7125000000000004,1.1204999999999998,0.1887131,-0.004266812774413209,98975.0,False,False,False,True
62.18954,-53.68868,16.5715,17.085,14.3738,15.3022,13.5391,anomaly,-0.5135000000000005,2.7112000000000016,-0.9283999999999999,1.7630999999999997,0.17520176,0.0007995298955453256,98974.0,False,False,False,True
19.1729,-61.2196,19.6866,14.848,12.3095,10.0569,8.8967,anomaly,4.838599999999998,2.538500000000001,2.2525999999999993,1.1602000000000015,0.18881053,-0.004466254972756323,98974.0,False,False,False,True
76.91812,-48.30915,21.2654,16.4955,13.5375,12.1846,11.5621,anomaly,4.7699,2.958,1.3529,0.6225000000000005,0.19065918,-0.005061049240979054,98972.5,False,False,False,True
60.22572,-36.85075,18.6037,13.8861,11.283,9.969,8.1656,anomaly,4.717599999999999,2.6031000000000013,1.314,1.8034,0.15984064,0.00839714089997401,98970.0,False,False,False,True
48.88583,-63.59606,20.7543,17.6886,15.2798,14.163,12.4698,anomaly,3.0656999999999996,2.408800000000001,1.1167999999999996,1.693200000000001,0.29991275,-0.022080346160217368,98967.0,False,False,True,False
10.73278,-56.75367,16.9648,12.029,8.6032,6.1829,4.8305,anomaly,4.9358,3.4258000000000006,2.4202999999999992,1.3524000000000003,0.13252349,0.07973985644863846,98964.5,False,False,False,True
46.46781,-64.46811,19.9156,15.9087,13.8157,12.4906,11.3882,anomaly,4.006900000000002,2.093,1.325099999999999,1.1024000000000012,0.42194366,-0.029655307552095,98964.5,False,False,False,True
32.11077,-41.36432,21.7388,18.6205,16.3753,15.0825,13.4324,anomaly,3.1183000000000014,2.2452000000000005,1.2927999999999997,1.6501000000000001,0.31280157,-0.024095720061342196,98955.5,False,False,False,True
67.09858,-56.56808,20.4284,16.4288,12.689,10.7671,9.7372,anomaly,3.999600000000001,3.739799999999999,1.9219000000000008,1.0298999999999996,0.22601753,-0.014910135162232496,98953.5,False,False,True,False
45.65702,-33.03854,22.1147,18.9213,16.696,14.0922,13.3183,anomaly,3.1934000000000005,2.225299999999997,2.6038000000000014,0.7738999999999994,0.22039025,-0.014098259769430022,98952.5,False,False,False,True
