index,label,plate_id,spec_type,err_sdss_native,err_desi_transfer,anom_sdss,anom_desi,sdss_only,desi_only
19479,0,32,galaxy,0.0016893287,0.0021419346,0,0,0,0
19480,0,14,star,0.001166188,0.0015005136,0,0,0,0
19481,0,25,qso,0.0008083423,0.0009885199,0,0,0,0
19482,0,22,galaxy,0.002136706,0.0028407252,0,0,0,0
19483,0,19,galaxy,0.008225862,0.008567751,1,1,0,0
19484,0,6,star,0.0018372737,0.0020170696,0,0,0,0
19485,0,28,galaxy,0.0012444038,0.0019055622,0,0,0,0
19486,0,49,qso,0.0015616014,0.0018846246,0,0,0,0
19487,0,32,galaxy,0.0015475522,0.002084004,0,0,0,0
19488,0,37,galaxy,0.008434877,0.008971567,1,1,0,0
19489,0,40,galaxy,0.0005165949,0.0015720726,0,0,0,0
19490,0,1,galaxy,0.0042931978,0.0046639196,0,0,0,0
19491,0,39,qso,0.00023424692,0.00066826417,0,0,0,0
19492,0,12,star,0.006568,0.006777042,1,1,0,0
19493,0,33,galaxy,0.002234467,0.0025438548,0,0,0,0
19494,0,49,galaxy,0.0017448007,0.0022446061,0,0,0,0
19495,0,44,galaxy,0.00024051091,0.00058533263,0,0,0,0
19496,0,20,galaxy,0.003258149,0.0035929547,0,0,0,0
19497,0,41,star,0.0020848261,0.0023621712,0,0,0,0
19498,0,30,galaxy,0.0032475071,0.003680168,0,0,0,0
19499,0,6,galaxy,0.00037503496,0.0006437297,0,0,0,0
19500,0,11,galaxy,0.00050094817,0.0007851073,0,0,0,0
19501,0,47,qso,0.00029455285,0.00061892945,0,0,0,0
19502,0,45,qso,0.0024044025,0.0025633604,0,0,0,0
19503,0,44,galaxy,0.00045078783,0.0011378985,0,0,0,0
19504,0,19,galaxy,0.0028699252,0.003315603,0,0,0,0
19505,0,16,galaxy,0.0028773819,0.0034278694,0,0,0,0
19506,0,40,galaxy,0.000250115,0.0005356153,0,0,0,0
19507,0,1,galaxy,0.009975586,0.010383845,1,1,0,0
19508,0,44,galaxy,0.0006291735,0.0013190306,0,0,0,0
19509,0,30,galaxy,0.0028855107,0.0031703978,0,0,0,0
19510,0,31,galaxy,0.0005200622,0.0012598021,0,0,0,0
19511,0,21,star,0.003940415,0.004045027,0,0,0,0
19512,0,48,galaxy,0.0058145598,0.0063384837,0,0,0,0
19513,0,37,galaxy,0.0051146066,0.0054964707,0,0,0,0
19514,0,2,galaxy,0.0019763296,0.0023491182,0,0,0,0
19515,0,26,star,0.005773455,0.005898377,0,0,0,0
19516,0,42,galaxy,0.001856831,0.0023630417,0,0,0,0
19517,0,3,galaxy,0.0020613533,0.0024989666,0,0,0,0
19518,0,36,star,0.003913907,0.0040183384,0,0,0,0
19519,0,12,star,0.006481029,0.006595301,1,0,1,0
19520,0,25,galaxy,0.0027722912,0.0031683585,0,0,0,0
19521,0,44,star,0.0011501348,0.0012809688,0,0,0,0
19522,0,24,galaxy,0.0028108184,0.0031399678,0,0,0,0
19523,0,1,galaxy,0.0036979031,0.004285292,0,0,0,0
19524,0,1,star,0.007858485,0.007987396,1,1,0,0
19525,0,36,galaxy,0.0031041945,0.0037191613,0,0,0,0
19526,0,46,galaxy,0.00039016374,0.00069581595,0,0,0,0
19527,0,14,galaxy,0.0002986303,0.0008513371,0,0,0,0
19528,0,46,galaxy,0.00045637795,0.0007334592,0,0,0,0
19529,0,22,galaxy,0.0025879224,0.0032344982,0,0,0,0
19530,0,2,galaxy,0.004924077,0.005701094,0,0,0,0
19531,0,26,star,0.0070674964,0.007226027,1,1,0,0
19532,0,48,qso,0.0015769871,0.0018674972,0,0,0,0
19533,0,12,qso,0.0017976803,0.0021273051,0,0,0,0
19534,0,48,galaxy,0.0042331526,0.0045958785,0,0,0,0
19535,0,32,star,0.005802938,0.0059571955,0,0,0,0
19536,0,19,star,0.0055222376,0.005740125,0,0,0,0
19537,0,34,qso,0.00020315379,0.000525656,0,0,0,0
19538,0,20,qso,0.00089633366,0.0009973221,0,0,0,0
19539,0,4,qso,0.0013560678,0.0017212713,0,0,0,0
19540,0,43,galaxy,0.0018161789,0.0022400927,0,0,0,0
19541,0,18,galaxy,0.00042812605,0.00082813576,0,0,0,0
19542,0,28,star,0.0023328816,0.0025953893,0,0,0,0
19543,0,37,star,0.007733526,0.007816457,1,1,0,0
19544,0,4,star,0.004092421,0.004297394,0,0,0,0
19545,0,36,qso,0.00069756864,0.00089462736,0,0,0,0
19546,0,18,galaxy,0.0007133167,0.00128647,0,0,0,0
19547,0,27,galaxy,0.0017829643,0.0022874407,0,0,0,0
19548,0,22,galaxy,0.004058056,0.004811728,0,0,0,0
19549,0,38,star,0.0016478184,0.0020236971,0,0,0,0
19550,0,9,galaxy,0.0031104537,0.003490479,0,0,0,0
19551,0,5,galaxy,0.0016749765,0.0021923291,0,0,0,0
19552,0,20,galaxy,0.00988225,0.010248468,1,1,0,0
19553,0,5,galaxy,0.0027273628,0.0032120594,0,0,0,0
19554,0,12,qso,0.0021422042,0.0023056332,0,0,0,0
19555,0,32,galaxy,0.0024149746,0.0027068206,0,0,0,0
19556,0,40,star,0.0011855968,0.001464203,0,0,0,0
19557,0,34,galaxy,0.00035535032,0.00064013706,0,0,0,0
19558,0,15,galaxy,0.0012582426,0.0016571918,0,0,0,0
19559,0,40,qso,0.00020152717,0.00052074925,0,0,0,0
19560,0,20,galaxy,0.0044784523,0.005018955,0,0,0,0
19561,0,9,galaxy,0.0024057871,0.0027846799,0,0,0,0
19562,0,37,galaxy,0.0017541375,0.0020432726,0,0,0,0
19563,0,25,qso,0.0009837357,0.0011240869,0,0,0,0
19564,0,18,galaxy,0.0015009503,0.0022543373,0,0,0,0
19565,0,33,galaxy,0.00229399,0.0026280603,0,0,0,0
19566,0,36,star,0.0034740698,0.0036548811,0,0,0,0
19567,0,11,galaxy,0.00062199,0.0010804654,0,0,0,0
19568,0,5,galaxy,0.0014219208,0.0018123417,0,0,0,0
19569,0,25,star,0.00405424,0.0041464055,0,0,0,0
19570,0,2,star,0.0069081536,0.0070889886,1,1,0,0
19571,0,31,star,0.0008217826,0.0009546722,0,0,0,0
19572,0,21,galaxy,0.0017565634,0.0025862167,0,0,0,0
19573,0,10,qso,0.00039134402,0.0007968301,0,0,0,0
19574,0,29,galaxy,0.0008405196,0.0013011824,0,0,0,0
19575,0,18,star,0.0016807251,0.0018190687,0,0,0,0
19576,0,19,qso,0.0009087385,0.0014951346,0,0,0,0
19577,0,10,star,0.002225164,0.0025202343,0,0,0,0
19578,0,33,galaxy,0.0018480625,0.0022319423,0,0,0,0
19579,0,45,galaxy,0.0052222568,0.0059373565,0,0,0,0
19580,0,30,galaxy,0.008500121,0.00877252,1,1,0,0
19581,0,11,galaxy,0.00045160126,0.0009243364,0,0,0,0
19582,0,41,galaxy,0.0008331173,0.0013500069,0,0,0,0
19583,0,6,star,0.0014491375,0.001595167,0,0,0,0
19584,0,14,star,0.0010875904,0.0011793679,0,0,0,0
19585,0,1,star,0.0077548493,0.00785797,1,1,0,0
19586,0,42,galaxy,0.004343594,0.0048611793,0,0,0,0
19587,0,2,galaxy,0.00446939,0.0047005834,0,0,0,0
19588,0,27,qso,0.0006427661,0.0008915453,0,0,0,0
19589,0,9,star,0.005099855,0.005218615,0,0,0,0
19590,0,10,galaxy,0.00094250485,0.0014928768,0,0,0,0
19591,0,30,galaxy,0.0020352583,0.002434598,0,0,0,0
19592,0,40,star,0.0012785883,0.001377087,0,0,0,0
19593,0,0,galaxy,0.0040452983,0.0045953253,0,0,0,0
19594,0,7,star,0.0069662165,0.0071429913,1,1,0,0
19595,0,14,star,0.0016613472,0.0019607337,0,0,0,0
19596,0,47,galaxy,0.0013256344,0.0017249463,0,0,0,0
19597,0,2,galaxy,0.0052781687,0.005874758,0,0,0,0
19598,0,8,galaxy,0.0011662762,0.0013407002,0,0,0,0
19599,0,20,star,0.006485565,0.0065625235,1,0,1,0
19600,0,16,galaxy,0.001939422,0.0026262007,0,0,0,0
19601,0,2,star,0.007731822,0.00793785,1,1,0,0
19602,0,27,qso,0.0016010391,0.0018339003,0,0,0,0
19603,0,30,galaxy,0.0035418996,0.00386688,0,0,0,0
19604,0,8,star,0.005728696,0.005824412,0,0,0,0
19605,0,34,galaxy,0.00065097644,0.0009542175,0,0,0,0
19606,0,2,galaxy,0.0019625982,0.0021845978,0,0,0,0
19607,0,36,qso,0.00033249325,0.00053797173,0,0,0,0
19608,0,12,galaxy,0.004624686,0.005115553,0,0,0,0
19609,0,11,star,0.0013594491,0.0018190996,0,0,0,0
19610,0,9,galaxy,0.009726002,0.0101828715,1,1,0,0
19611,0,43,qso,0.0006783618,0.0008814093,0,0,0,0
19612,0,25,galaxy,0.0018082467,0.0023964797,0,0,0,0
19613,0,34,star,0.0010240476,0.0011363261,0,0,0,0
19614,0,10,galaxy,0.00061801425,0.00090997416,0,0,0,0
19615,0,2,qso,0.0016905812,0.001931647,0,0,0,0
19616,0,1,star,0.00844555,0.008572041,1,1,0,0
19617,0,22,star,0.0063600573,0.006497444,0,0,0,0
19618,0,16,star,0.004099146,0.004290202,0,0,0,0
19619,0,38,star,0.001549104,0.0019211903,0,0,0,0
19620,0,39,galaxy,0.00019919117,0.0005461362,0,0,0,0
19621,0,15,qso,0.0010175545,0.0012340536,0,0,0,0
19622,0,21,galaxy,0.0014992176,0.002029264,0,0,0,0
19623,0,19,galaxy,0.0031883921,0.0040847366,0,0,0,0
19624,0,33,star,0.0045197424,0.004960994,0,0,0,0
19625,0,31,qso,0.00054070953,0.00094795553,0,0,0,0
19626,0,32,galaxy,0.0028362146,0.0032662235,0,0,0,0
19627,0,2,galaxy,0.002674945,0.003074814,0,0,0,0
19628,0,16,galaxy,0.001423365,0.0018023283,0,0,0,0
19629,0,48,star,0.0060929824,0.0062024808,0,0,0,0
19630,0,17,star,0.001450089,0.0015524658,0,0,0,0
19631,0,8,star,0.005049267,0.005206943,0,0,0,0
19632,0,9,galaxy,0.002532699,0.002683518,0,0,0,0
19633,0,1,galaxy,0.0033444036,0.0037183366,0,0,0,0
19634,0,39,qso,0.000106561456,0.00035779318,0,0,0,0
19635,0,0,galaxy,0.002271067,0.002709315,0,0,0,0
19636,0,29,galaxy,0.0005032933,0.00094728905,0,0,0,0
19637,0,19,galaxy,0.00103011,0.0014307981,0,0,0,0
19638,0,4,galaxy,0.0015447052,0.002037915,0,0,0,0
19639,0,44,star,0.0012029338,0.0014017072,0,0,0,0
19640,0,37,galaxy,0.0036993166,0.0042481786,0,0,0,0
19641,0,40,star,0.0012095278,0.0014441302,0,0,0,0
19642,0,46,galaxy,0.0009182741,0.001404826,0,0,0,0
19643,0,45,galaxy,0.0033595096,0.0036908672,0,0,0,0
19644,0,35,galaxy,0.0012777331,0.0016821454,0,0,0,0
19645,0,26,qso,0.0020541474,0.0024060404,0,0,0,0
19646,0,34,galaxy,0.00038704506,0.0007991301,0,0,0,0
19647,0,22,galaxy,0.002777154,0.0036563324,0,0,0,0
19648,0,9,galaxy,0.0025452652,0.0028502448,0,0,0,0
19649,0,19,galaxy,0.0019950466,0.0024190836,0,0,0,0
19650,0,23,qso,0.0008867347,0.0011620596,0,0,0,0
19651,0,2,qso,0.0011490465,0.0014501448,0,0,0,0
19652,0,42,qso,0.0005699471,0.0008583192,0,0,0,0
19653,0,45,galaxy,0.0013118372,0.0014988778,0,0,0,0
19654,0,20,galaxy,0.0050499183,0.005395921,0,0,0,0
19655,0,24,galaxy,0.002271621,0.0026693118,0,0,0,0
19656,0,42,star,0.0056809257,0.005948195,0,0,0,0
19657,0,22,galaxy,0.0030059344,0.0033560595,0,0,0,0
19658,0,34,galaxy,0.00060194556,0.0012044717,0,0,0,0
19659,0,25,qso,0.0013220871,0.0014516066,0,0,0,0
19660,0,13,galaxy,0.0012724831,0.0021240131,0,0,0,0
19661,0,39,qso,0.000101950405,0.00038374454,0,0,0,0
19662,0,9,star,0.0048189536,0.00527761,0,0,0,0
19663,0,11,galaxy,0.0003124221,0.00073617825,0,0,0,0
19664,0,34,galaxy,0.0004502637,0.0010893911,0,0,0,0
19665,0,35,galaxy,0.002316107,0.0032102964,0,0,0,0
19666,0,47,star,0.003035011,0.003244837,0,0,0,0
19667,0,35,star,0.0059445966,0.006122411,0,0,0,0
19668,0,1,star,0.008153455,0.00822422,1,1,0,0
19669,0,42,galaxy,0.0013127103,0.0017233539,0,0,0,0
19670,0,20,star,0.006899844,0.0070052035,1,1,0,0
19671,0,0,galaxy,0.0033931867,0.00394089,0,0,0,0
19672,0,28,galaxy,0.0011936367,0.001519364,0,0,0,0
19673,0,8,galaxy,0.004701354,0.005163361,0,0,0,0
19674,0,20,galaxy,0.002549803,0.0030376327,0,0,0,0
19675,0,23,galaxy,0.0023440795,0.0030253327,0,0,0,0
19676,0,3,star,0.0033388068,0.0034625821,0,0,0,0
19677,0,42,galaxy,0.0016408737,0.0021457872,0,0,0,0
19678,0,25,qso,0.0011699308,0.0016302761,0,0,0,0
19679,0,48,galaxy,0.0044762283,0.0048396895,0,0,0,0
19680,0,23,star,0.0026482528,0.0028881493,0,0,0,0
19681,0,29,galaxy,0.0005919325,0.0014215352,0,0,0,0
19682,0,40,galaxy,0.00044701571,0.0007191961,0,0,0,0
19683,0,10,star,0.001756804,0.0018714074,0,0,0,0
19684,0,45,galaxy,0.002934145,0.0034749706,0,0,0,0
19685,0,9,galaxy,0.0024127273,0.0028752696,0,0,0,0
19686,0,49,qso,0.0005212871,0.00059844047,0,0,0,0
19687,0,31,galaxy,0.00038238533,0.0009758854,0,0,0,0
19688,0,25,star,0.004433002,0.004692789,0,0,0,0
19689,0,10,galaxy,0.0010129604,0.0016295322,0,0,0,0
19690,0,28,galaxy,0.0014456153,0.002030697,0,0,0,0
19691,0,27,galaxy,0.004722465,0.0049514547,0,0,0,0
19692,0,49,galaxy,0.00088758353,0.0011764613,0,0,0,0
19693,0,41,galaxy,0.0011004334,0.0015870774,0,0,0,0
19694,0,24,galaxy,0.0025992638,0.003171766,0,0,0,0
19695,0,19,galaxy,0.0025307967,0.0028771176,0,0,0,0
19696,0,19,galaxy,0.0012550765,0.0015770331,0,0,0,0
19697,0,18,star,0.0017606502,0.001957258,0,0,0,0
19698,0,0,galaxy,0.0020172202,0.002687159,0,0,0,0
19699,0,1,galaxy,0.0024904488,0.0030583336,0,0,0,0
19700,0,37,qso,0.0022569771,0.002522802,0,0,0,0
19701,0,12,qso,0.0012435619,0.0014043436,0,0,0,0
19702,0,20,star,0.0072698826,0.0074692788,1,1,0,0
19703,0,34,galaxy,0.0004705012,0.00079066114,0,0,0,0
19704,0,30,star,0.0053714016,0.005502268,0,0,0,0
19705,0,18,galaxy,0.0014177993,0.0021569335,0,0,0,0
19706,0,37,galaxy,0.0026636207,0.0027933829,0,0,0,0
19707,0,7,galaxy,0.0022806977,0.0026900442,0,0,0,0
19708,0,23,galaxy,0.0012452486,0.0017624185,0,0,0,0
19709,0,5,galaxy,0.0037775028,0.00408518,0,0,0,0
19710,0,26,galaxy,0.0036420356,0.0041963225,0,0,0,0
19711,0,4,galaxy,0.0021129916,0.00237983,0,0,0,0
19712,0,47,galaxy,0.00097443076,0.001337969,0,0,0,0
19713,0,32,star,0.005116316,0.00536655,0,0,0,0
19714,0,12,galaxy,0.004219722,0.004379531,0,0,0,0
19715,0,30,star,0.006637602,0.0066831056,1,0,1,0
19716,0,17,galaxy,0.001278591,0.0018972083,0,0,0,0
19717,0,25,galaxy,0.004792197,0.005143846,0,0,0,0
19718,0,8,qso,0.0015129343,0.0018067665,0,0,0,0
19719,0,25,galaxy,0.0015684096,0.0019356589,0,0,0,0
19720,0,5,galaxy,0.0012520858,0.0016356942,0,0,0,0
19721,0,7,galaxy,0.0047880956,0.005189088,0,0,0,0
19722,0,29,galaxy,0.0009787362,0.0012535413,0,0,0,0
19723,0,25,galaxy,0.0030547911,0.003873974,0,0,0,0
19724,0,14,qso,0.00050517666,0.00083050143,0,0,0,0
19725,0,2,galaxy,0.008266292,0.008705489,1,1,0,0
19726,0,21,star,0.004449116,0.0045936056,0,0,0,0
19727,0,46,qso,0.0001872047,0.0006607575,0,0,0,0
19728,0,35,galaxy,0.0023116518,0.0031204422,0,0,0,0
19729,0,2,galaxy,0.0047755903,0.005139824,0,0,0,0
19730,0,46,qso,0.0002019573,0.00050433126,0,0,0,0
19731,0,21,galaxy,0.001080081,0.0013770988,0,0,0,0
19732,0,28,star,0.0023023712,0.0024938795,0,0,0,0
19733,0,0,galaxy,0.004358471,0.0048851892,0,0,0,0
19734,0,15,star,0.0039196317,0.0039765723,0,0,0,0
19735,0,39,qso,0.000143952,0.000694523,0,0,0,0
19736,0,16,galaxy,0.0020519479,0.0023576648,0,0,0,0
19737,0,8,galaxy,0.0015588976,0.0021224746,0,0,0,0
19738,0,4,galaxy,0.0017701043,0.002315825,0,0,0,0
19739,0,46,galaxy,0.00068316236,0.0011560565,0,0,0,0
19740,0,40,qso,0.00028478893,0.00087364524,0,0,0,0
19741,0,2,galaxy,0.0033335811,0.003701839,0,0,0,0
19742,0,46,qso,0.0002720054,0.0009118357,0,0,0,0
19743,0,41,galaxy,0.0012190883,0.0021167325,0,0,0,0
19744,0,17,qso,0.0006022127,0.00078116875,0,0,0,0
19745,0,32,galaxy,0.0020408456,0.002418426,0,0,0,0
19746,0,12,star,0.0060878852,0.0062279897,0,0,0,0
19747,0,12,galaxy,0.0027356457,0.0031107771,0,0,0,0
19748,0,35,galaxy,0.0026549937,0.0031590562,0,0,0,0
19749,0,10,galaxy,0.0004554045,0.0009250761,0,0,0,0
19750,0,17,qso,0.00017885525,0.00036968285,0,0,0,0
19751,0,17,galaxy,0.0010321782,0.0018933438,0,0,0,0
19752,0,7,qso,0.0016884736,0.0020927603,0,0,0,0
19753,0,41,qso,0.0006105867,0.00080065883,0,0,0,0
19754,0,33,galaxy,0.001798158,0.003101031,0,0,0,0
19755,0,43,galaxy,0.0010659818,0.0015757845,0,0,0,0
19756,0,26,galaxy,0.0028653566,0.0032538113,0,0,0,0
19757,0,8,star,0.0053013344,0.0054040737,0,0,0,0
19758,0,13,qso,0.00021548946,0.00052131107,0,0,0,0
19759,0,17,galaxy,0.00020030356,0.00038611682,0,0,0,0
19760,0,47,galaxy,0.0005797066,0.00088467234,0,0,0,0
19761,0,11,qso,0.00039073697,0.0009811992,0,0,0,0
19762,0,34,qso,0.00026761115,0.0004020815,0,0,0,0
19763,0,6,galaxy,0.0018899881,0.0033630494,0,0,0,0
19764,0,47,qso,0.0008528396,0.0012487954,0,0,0,0
19765,0,32,galaxy,0.003028217,0.0037653586,0,0,0,0
19766,0,21,star,0.0038159115,0.0039384486,0,0,0,0
19767,0,17,galaxy,0.00039037145,0.0008230318,0,0,0,0
19768,0,17,galaxy,0.0007065407,0.0010974696,0,0,0,0
19769,0,11,qso,0.0003917707,0.0014371498,0,0,0,0
19770,0,29,qso,0.00032971412,0.0005694236,0,0,0,0
19771,0,43,galaxy,0.002046393,0.0026423496,0,0,0,0
19772,0,12,galaxy,0.003913745,0.0045254,0,0,0,0
19773,0,37,galaxy,0.0037191606,0.0043423907,0,0,0,0
19774,0,28,star,0.001968461,0.002078063,0,0,0,0
19775,0,38,star,0.0019390269,0.0020447674,0,0,0,0
19776,0,38,qso,0.00025237727,0.00066199125,0,0,0,0
19777,0,1,galaxy,0.004691356,0.0054176124,0,0,0,0
19778,0,1,galaxy,0.004007481,0.00451899,0,0,0,0
19779,0,45,star,0.0073689856,0.007482247,1,1,0,0
19780,0,7,galaxy,0.004007344,0.004252499,0,0,0,0
19781,0,28,galaxy,0.0008227195,0.0009985133,0,0,0,0
19782,0,37,galaxy,0.006824665,0.007145427,1,1,0,0
19783,0,25,galaxy,0.002483447,0.0033505792,0,0,0,0
19784,0,0,qso,0.002035571,0.0023420237,0,0,0,0
19785,0,0,star,0.0072846026,0.007412719,1,1,0,0
19786,0,33,qso,0.00068253616,0.0009020444,0,0,0,0
19787,0,44,galaxy,0.0005748928,0.0012667292,0,0,0,0
19788,0,17,star,0.0015494536,0.0019899164,0,0,0,0
19789,0,27,star,0.0067617944,0.006828717,1,1,0,0
19790,0,46,galaxy,0.0005540844,0.0014726836,0,0,0,0
19791,0,41,galaxy,0.0009853208,0.0018178112,0,0,0,0
19792,0,27,galaxy,0.0026927895,0.00338538,0,0,0,0
19793,0,32,galaxy,0.004049613,0.004724844,0,0,0,0
19794,0,48,galaxy,0.0030282815,0.003804956,0,0,0,0
19795,0,39,star,0.00067298976,0.0009273539,0,0,0,0
19796,0,20,galaxy,0.0065763323,0.006748413,1,1,0,0
19797,0,34,star,0.0010340441,0.0011831776,0,0,0,0
19798,0,16,star,0.0051743174,0.0052936897,0,0,0,0
19799,0,46,galaxy,0.0006890077,0.0011524265,0,0,0,0
19800,0,4,qso,0.0022127558,0.002398292,0,0,0,0
19801,0,11,galaxy,0.0012026575,0.0017282323,0,0,0,0
19802,0,17,galaxy,0.0004192784,0.0009944373,0,0,0,0
19803,0,10,galaxy,0.0005824449,0.0010091114,0,0,0,0
19804,0,29,qso,0.0003425199,0.00070068263,0,0,0,0
19805,0,35,galaxy,0.0014627345,0.0020636425,0,0,0,0
19806,0,44,galaxy,0.00034545653,0.0008984801,0,0,0,0
19807,0,25,galaxy,0.002473125,0.0028579321,0,0,0,0
19808,0,31,galaxy,0.00055271876,0.0008982998,0,0,0,0
19809,0,29,galaxy,0.00065548945,0.0011150866,0,0,0,0
19810,0,0,galaxy,0.0027660718,0.0031622523,0,0,0,0
19811,0,35,galaxy,0.0058543542,0.006234796,0,0,0,0
19812,0,1,qso,0.006302441,0.0063875006,0,0,0,0
19813,0,27,galaxy,0.003238141,0.0040207105,0,0,0,0
19814,0,49,galaxy,0.007040219,0.008354607,1,1,0,0
19815,0,39,galaxy,0.000270054,0.0013271688,0,0,0,0
19816,0,25,galaxy,0.0025979062,0.003365855,0,0,0,0
19817,0,15,galaxy,0.0013018501,0.0016941779,0,0,0,0
19818,0,41,galaxy,0.00072624855,0.001153022,0,0,0,0
19819,0,42,galaxy,0.00240252,0.003060878,0,0,0,0
19820,0,18,galaxy,0.00079168443,0.0012715752,0,0,0,0
19821,0,5,qso,0.0009089859,0.001728485,0,0,0,0
19822,0,29,qso,0.00033280754,0.000529697,0,0,0,0
19823,0,31,galaxy,0.00041740894,0.0007480276,0,0,0,0
19824,0,46,galaxy,0.00045754935,0.0011320797,0,0,0,0
19825,0,44,galaxy,0.0005858015,0.0011065087,0,0,0,0
19826,0,11,galaxy,0.0004973174,0.0010410029,0,0,0,0
19827,0,12,galaxy,0.0027429739,0.0032303797,0,0,0,0
19828,0,49,qso,0.0005493966,0.0006833358,0,0,0,0
19829,0,16,star,0.005251714,0.005420528,0,0,0,0
19830,0,22,galaxy,0.0016087539,0.0020463862,0,0,0,0
19831,0,15,galaxy,0.0020887705,0.002536363,0,0,0,0
19832,0,19,galaxy,0.0027268983,0.0030305798,0,0,0,0
19833,0,28,qso,0.0008177284,0.0010374931,0,0,0,0
19834,0,14,galaxy,0.00074527535,0.0015110985,0,0,0,0
19835,0,20,qso,0.0015854328,0.0017241171,0,0,0,0
19836,0,17,galaxy,0.0006208992,0.0010500847,0,0,0,0
19837,0,5,star,0.0037318985,0.0039408538,0,0,0,0
19838,0,39,galaxy,0.0006005534,0.0015158176,0,0,0,0
19839,0,44,star,0.0012398234,0.0014000714,0,0,0,0
19840,0,24,galaxy,0.004399443,0.004711415,0,0,0,0
19841,0,10,galaxy,0.0007394684,0.0012233544,0,0,0,0
19842,0,32,galaxy,0.0033219508,0.0042191786,0,0,0,0
19843,0,26,galaxy,0.0011938467,0.0015136976,0,0,0,0
19844,0,27,galaxy,0.0027454786,0.0033619034,0,0,0,0
19845,0,29,star,0.001621716,0.00189817,0,0,0,0
19846,0,35,galaxy,0.0034749038,0.0039151055,0,0,0,0
19847,0,2,star,0.0066630756,0.0068823933,1,1,0,0
19848,0,4,galaxy,0.0018682593,0.0022214388,0,0,0,0
19849,0,4,galaxy,0.0029244865,0.0034306634,0,0,0,0
19850,0,7,star,0.008013936,0.008404212,1,1,0,0
19851,0,48,qso,0.0023702655,0.0028539754,0,0,0,0
19852,0,36,star,0.0035458994,0.0038632776,0,0,0,0
19853,0,33,qso,0.00064255885,0.00079505006,0,0,0,0
19854,0,34,galaxy,0.00068152393,0.001395228,0,0,0,0
19855,0,1,galaxy,0.0024248194,0.0027939982,0,0,0,0
19856,0,10,galaxy,0.001185619,0.0017384462,0,0,0,0
19857,0,39,galaxy,0.0002134581,0.0009377066,0,0,0,0
19858,0,23,galaxy,0.0008577795,0.0012873278,0,0,0,0
19859,0,25,star,0.0050247693,0.0051397597,0,0,0,0
19860,0,37,galaxy,0.0025645967,0.002938936,0,0,0,0
19861,0,3,galaxy,0.001470879,0.0018169784,0,0,0,0
19862,0,39,galaxy,0.0002571031,0.00061355415,0,0,0,0
19863,0,34,galaxy,0.000289796,0.00077696197,0,0,0,0
19864,0,20,galaxy,0.0044295085,0.004773187,0,0,0,0
19865,0,24,galaxy,0.0015953503,0.0019687824,0,0,0,0
19866,0,3,galaxy,0.00165182,0.0023110094,0,0,0,0
19867,0,10,qso,0.00021461505,0.00033697105,0,0,0,0
19868,0,12,star,0.0077728606,0.007882588,1,1,0,0
19869,0,43,galaxy,0.0027714898,0.0031677277,0,0,0,0
19870,0,5,galaxy,0.0022468048,0.0028899114,0,0,0,0
19871,0,14,qso,0.0008044861,0.0010607789,0,0,0,0
19872,0,6,star,0.001263409,0.001567132,0,0,0,0
19873,0,14,galaxy,0.00035150693,0.00075420906,0,0,0,0
19874,0,0,star,0.0073967464,0.0075435,1,1,0,0
19875,0,13,star,0.0020908646,0.0024466063,0,0,0,0
19876,0,36,qso,0.00082388666,0.0011517614,0,0,0,0
19877,0,38,star,0.0016667114,0.0018862487,0,0,0,0
19878,0,18,galaxy,0.0010522024,0.0014801467,0,0,0,0
19879,0,35,galaxy,0.0019252257,0.0023510924,0,0,0,0
19880,0,30,qso,0.00085407944,0.0010743121,0,0,0,0
19881,0,45,qso,0.0021283405,0.0023896627,0,0,0,0
19882,0,40,galaxy,0.0004232906,0.00088702,0,0,0,0
19883,0,11,galaxy,0.0010057586,0.0018608264,0,0,0,0
19884,0,29,qso,0.0001417355,0.00034799578,0,0,0,0
19885,0,39,star,0.0006918806,0.0010600517,0,0,0,0
19886,0,15,galaxy,0.006302599,0.0068128468,0,1,0,1
19887,0,28,galaxy,0.0016695965,0.002044951,0,0,0,0
19888,0,20,qso,0.0023820917,0.0027423922,0,0,0,0
19889,0,15,galaxy,0.002037804,0.002401032,0,0,0,0
19890,0,9,star,0.005089955,0.005193146,0,0,0,0
19891,0,1,galaxy,0.004898859,0.0053952024,0,0,0,0
19892,0,37,qso,0.0017166515,0.0019741745,0,0,0,0
19893,0,40,galaxy,0.0006378558,0.00096179766,0,0,0,0
19894,0,32,galaxy,0.0042283973,0.00460704,0,0,0,0
19895,0,12,qso,0.0015995716,0.0020458337,0,0,0,0
19896,0,0,galaxy,0.004579523,0.00496606,0,0,0,0
19897,0,31,galaxy,0.00040614422,0.0011387201,0,0,0,0
19898,0,9,galaxy,0.0016451944,0.0020417273,0,0,0,0
19899,0,27,star,0.0053724763,0.005470757,0,0,0,0
19900,0,48,galaxy,0.00622139,0.0065621333,0,0,0,0
19901,0,0,galaxy,0.005454079,0.0058242492,0,0,0,0
19902,0,28,galaxy,0.0009935842,0.0013666459,0,0,0,0
19903,0,49,galaxy,0.0037545906,0.0044345246,0,0,0,0
19904,0,16,galaxy,0.004742855,0.005114778,0,0,0,0
19905,0,40,galaxy,0.00043428136,0.0011125768,0,0,0,0
19906,0,41,galaxy,0.00082012714,0.0011590648,0,0,0,0
19907,0,24,galaxy,0.0017931229,0.0022152078,0,0,0,0
