ra,dec,total_flux_144,peak_flux_144,compactness,angular_size,spectral_index_nvss,spectral_index_first,type,log_total_flux,log_angular_size,recon_error,error_sigma,radio_class,is_uss,panstarrs_match,wise_match,optical_id,no_optical_counterpart
151.45287,21.14469,833.8604,422.9195,0.497,40.031,-0.849,-0.909,resolved_agn,2.921093349697282,1.6023964391947225,0.9217278,6.6043296,unclassified_anomaly,False,False,True,True,False
177.1023,34.72924,620.8339,569.3777,0.9789,3.362,0.87,0.365,anomaly,2.792975423103504,0.5265977091034522,0.9213956,6.601806,gps_candidate,False,False,True,True,False
128.74699,45.60045,893.9517,356.541,0.3731,28.359,-0.883,-0.856,resolved_agn,2.9513140546011285,1.4526909126133245,0.92136276,6.601557,unclassified_anomaly,False,False,True,True,False
192.7136,50.83931,588.5443,595.2542,0.981,3.925,1.183,0.299,anomaly,2.769779157955081,0.5938396610812713,0.92124474,6.6006603,gps_candidate,False,False,False,False,True
123.56866,44.26161,565.9013,598.9932,0.9146,2.621,1.99,0.242,anomaly,2.752740691606609,0.4184670209466005,0.9211116,6.5996485,gps_candidate,False,True,False,True,False
217.47903,31.63217,567.1244,486.3144,0.8871,1.018,1.375,-0.334,anomaly,2.7536783328042436,0.007747778000739948,0.92101437,6.5989103,gps_candidate,False,True,True,True,False
215.79333,45.6212,835.8181,354.9844,0.3839,99.129,-0.652,-0.567,resolved_agn,2.922111771743008,1.9962007250961855,0.9194214,6.5868087,unclassified_anomaly,False,True,False,True,False
152.82757,64.85477,962.0198,195.2847,0.2068,105.024,-0.954,-1.043,resolved_agn,2.98318401064722,2.0212885550369806,0.9193798,6.586493,unclassified_anomaly,False,True,True,True,False
222.52851,29.15026,743.2542,323.1089,0.4033,24.906,-0.554,-0.338,resolved_agn,2.871137372006367,1.3963039837621631,0.91911536,6.584484,unclassified_anomaly,False,True,True,True,False
173.24963,45.79838,818.2151,398.493,0.4863,82.477,-0.621,-0.721,resolved_agn,2.912867490056225,1.9163328556321428,0.91867864,6.5811667,unclassified_anomaly,False,True,True,True,False
184.09514,24.00316,962.9279,284.486,0.3454,93.98,-0.543,-0.379,resolved_agn,2.9835937701936985,1.973035440686933,0.9180444,6.5763483,unclassified_anomaly,False,False,False,False,True
209.99055,30.0285,843.2919,398.9847,0.4414,75.952,-0.969,-0.973,resolved_agn,2.9259779288552688,1.8805392143742847,0.9179369,6.575532,unclassified_anomaly,False,False,False,False,True
148.57184,42.59384,1018.5549,313.6426,0.3025,94.485,-0.675,-0.641,resolved_agn,3.0079844423931132,1.975362867405554,0.9153313,6.555738,unclassified_anomaly,False,False,True,True,False
167.20638,24.93072,799.3459,367.4639,0.3922,40.211,-0.65,-0.568,resolved_agn,2.9027347517217605,1.6043448736272001,0.9143674,6.5484157,unclassified_anomaly,False,False,True,True,False
182.98863,33.32519,925.5993,332.9256,0.3321,65.294,-0.542,-0.657,resolved_agn,2.966423017501329,1.8148732748950984,0.9120771,6.5310173,unclassified_anomaly,False,False,False,False,True
152.62949,23.09941,563.28,445.7614,0.8084,1.584,0.996,-0.321,anomaly,2.750724331310199,0.19975517725347472,0.9103718,6.5180626,gps_candidate,False,False,True,True,False
169.56544,64.5059,587.2562,522.0352,0.8452,2.73,0.797,-0.403,anomaly,2.768827610569395,0.436162647040756,0.9099375,6.514764,gps_candidate,False,False,False,False,True
149.39755,58.16145,859.4243,389.7024,0.4745,102.825,-0.868,-0.801,resolved_agn,2.934207629085739,2.0120987181812127,0.9094628,6.5111575,unclassified_anomaly,False,False,False,False,True
166.86427,63.90342,568.7526,528.4293,0.9081,3.659,1.348,-0.491,anomaly,2.7549233950068337,0.5633624094866074,0.9071566,6.493638,gps_candidate,False,False,True,True,False
142.63722,30.86734,767.4473,379.0972,0.4583,63.966,-0.581,-0.45,resolved_agn,2.885048562514038,1.8059491937339431,0.90623033,6.486602,unclassified_anomaly,False,True,True,True,False
176.76951,26.76203,875.6643,341.0976,0.3283,110.983,-0.556,-0.687,resolved_agn,2.9423376442959515,2.0452564601234555,0.90599066,6.4847813,unclassified_anomaly,False,True,False,True,False
238.92322,59.03458,1009.5664,261.2332,0.2528,102.027,-0.583,-0.77,resolved_agn,3.004134888118941,2.008715116853301,0.9043161,6.47206,unclassified_anomaly,False,True,True,True,False
146.15321,22.64584,1029.4927,224.8684,0.2583,74.917,-0.629,-0.565,resolved_agn,3.012623271438792,1.8745803780260522,0.90411305,6.4705176,unclassified_anomaly,False,False,True,True,False
124.15751,59.52613,918.2399,317.6096,0.349,111.398,-0.642,-0.469,resolved_agn,2.9629561601064784,2.0468773937393174,0.9040464,6.470011,unclassified_anomaly,False,True,True,True,False
209.85897,36.81233,828.7498,388.2277,0.4543,19.759,-0.859,-0.85,resolved_agn,2.918423436605702,1.295764961229772,0.90403104,6.4698944,unclassified_anomaly,False,True,False,True,False
188.4721,32.25323,996.128,326.9545,0.3471,38.563,-0.665,-0.672,resolved_agn,2.9983151477830976,1.5861708123875782,0.9037247,6.4675674,unclassified_anomaly,False,False,False,False,True
223.27856,55.98702,839.0423,373.1943,0.4008,71.493,-0.757,-0.785,resolved_agn,2.923783856172564,1.8542635213787417,0.90320575,6.4636254,unclassified_anomaly,False,True,True,True,False
214.20928,38.02756,824.5021,361.4933,0.4514,108.106,-0.503,-0.609,resolved_agn,2.916191766126384,2.033849798435999,0.9023019,6.456759,unclassified_anomaly,False,False,True,True,False
247.67393,30.84622,847.436,377.9401,0.3937,62.228,-0.88,-0.844,resolved_agn,2.9281069093572727,1.7939858430393987,0.9022642,6.4564724,unclassified_anomaly,False,False,True,True,False
233.40152,42.78157,853.3789,361.8467,0.4633,83.799,-0.672,-0.56,resolved_agn,2.9311419006197856,1.9232388360876371,0.90213937,6.4555244,unclassified_anomaly,False,True,True,True,False
247.7217,30.25546,1003.8805,255.2165,0.2755,45.309,-0.549,-0.423,resolved_agn,3.0016820183076107,1.6561844771146426,0.9010729,6.447423,unclassified_anomaly,False,False,False,False,True
198.7575,20.83307,848.5644,325.7268,0.3435,108.82,-0.93,-0.966,resolved_agn,2.9286848077654213,2.0367087215698856,0.9005868,6.44373,unclassified_anomaly,False,False,True,True,False
156.72867,25.30899,589.8632,482.1485,0.8435,1.565,0.613,-0.14,anomaly,2.77075130253385,0.19451434188246727,0.9000421,6.4395924,gps_candidate,False,False,True,True,False
241.34444,30.37392,1028.2413,330.8852,0.3828,76.084,-0.592,-0.655,resolved_agn,3.012095043609876,1.881293336898102,0.8997474,6.437353,unclassified_anomaly,False,False,True,True,False
188.81459,20.22494,788.097,385.6056,0.4824,103.199,-0.511,-0.531,resolved_agn,2.8965796743069947,2.01367548899094,0.8989014,6.430927,unclassified_anomaly,False,False,True,True,False
212.72433,59.56451,685.9855,346.1295,0.4645,21.658,-0.522,-0.443,resolved_agn,2.8363149359158752,1.3356183493776055,0.89867926,6.4292393,unclassified_anomaly,False,True,True,True,False
184.9562,34.57324,943.5718,191.6153,0.2038,84.212,-0.616,-0.312,resolved_agn,2.974774952892448,1.9253739817900286,0.8977424,6.4221225,unclassified_anomaly,False,False,True,True,False
229.58945,61.45225,756.8116,430.4028,0.4748,78.177,-0.973,-1.048,resolved_agn,2.8789877800763226,1.8930790006006526,0.89600337,6.4089117,unclassified_anomaly,False,False,True,True,False
222.8831,37.26686,30.3038,0.5457,0.0197,1940.544,-1.579,-2.193,anomaly,1.4814970910618606,3.2879234944043323,0.8952156,6.402927,uss_diffuse,True,False,False,False,True
178.26336,28.45849,901.4901,328.0125,0.3537,46.507,-0.584,-0.644,resolved_agn,2.9549609617417496,1.6675183256334907,0.8947025,6.3990293,unclassified_anomaly,False,False,True,True,False
127.95424,56.62669,607.8195,631.394,0.9882,1.031,1.781,-0.318,anomaly,2.7837746289564103,0.013258665283516512,0.89437205,6.396519,gps_candidate,False,True,True,True,False
244.00168,44.65484,561.518,445.4638,0.8126,2.038,1.744,-0.215,anomaly,2.749363682548282,0.30920417967040753,0.89367455,6.3912206,gps_candidate,False,False,False,False,True
149.19171,20.28449,834.383,352.5284,0.4149,93.487,-0.678,-0.563,resolved_agn,2.9213654470467056,1.9707512234843696,0.89361405,6.390761,unclassified_anomaly,False,True,False,True,False
188.41211,56.71762,1010.9588,228.2485,0.2307,104.686,-0.727,-0.755,resolved_agn,3.0047334569784905,2.0198886059454533,0.8922726,6.3805704,unclassified_anomaly,False,True,False,True,False
170.79762,39.9882,978.4562,301.9719,0.2876,56.444,-0.645,-0.547,resolved_agn,2.9905413894993265,1.7516177831895414,0.89132005,6.3733344,unclassified_anomaly,False,True,True,True,False
223.49578,62.79664,841.0516,384.466,0.4875,105.405,-0.834,-0.863,resolved_agn,2.924822641348231,2.0228612125929,0.8906462,6.3682156,unclassified_anomaly,False,True,False,True,False
125.98358,50.76933,1012.0679,313.5247,0.3403,92.1,-0.719,-0.644,resolved_agn,3.005209650454471,1.964259630196849,0.88909906,6.3564625,unclassified_anomaly,False,True,False,True,False
124.5323,62.44559,1002.8423,333.5521,0.3697,35.053,-0.788,-0.924,resolved_agn,3.001232644262187,1.5447251928502006,0.8890282,6.355924,unclassified_anomaly,False,True,True,True,False
202.77239,56.78054,501.492,502.3625,0.9099,2.69,0.749,0.463,anomaly,2.700264009373252,0.42975228000240795,0.8886601,6.3531275,gps_candidate,False,False,False,False,True
176.01499,24.26322,984.735,197.8517,0.1937,82.903,-0.556,-0.405,resolved_agn,2.9933193741302335,1.9185702465921528,0.8872888,6.3427105,remnant_candidate,False,False,True,True,False
141.77054,34.30882,966.7005,291.9743,0.317,61.449,-0.539,-0.453,resolved_agn,2.9852919432201612,1.788514819720184,0.88674223,6.3385587,unclassified_anomaly,False,False,True,True,False
152.0816,20.29297,738.8448,394.2275,0.4933,33.559,-0.63,-0.466,resolved_agn,2.8685532210980713,1.5258090111270903,0.8865974,6.337458,unclassified_anomaly,False,True,False,True,False
196.06383,36.59544,887.666,355.0843,0.4069,31.879,-0.845,-0.822,resolved_agn,2.948249585549812,1.5035046897223985,0.88605356,6.333327,unclassified_anomaly,False,True,True,True,False
220.65804,44.3363,781.7633,398.7027,0.4879,51.672,-0.699,-0.617,resolved_agn,2.893075278552611,1.7132552715350933,0.8855375,6.3294067,unclassified_anomaly,False,True,True,True,False
158.11507,37.64488,700.493,348.1136,0.4662,107.117,-0.905,-1.323,resolved_agn,2.8454037997551795,2.0298584009934006,0.8846787,6.3228827,unclassified_anomaly,False,False,False,False,True
247.60838,21.72822,831.1172,323.6453,0.3457,113.197,-0.902,-0.937,resolved_agn,2.9196622701431085,2.053834917128663,0.8844009,6.320772,unclassified_anomaly,False,False,False,False,True
155.05429,35.01936,583.0823,563.7817,0.9784,1.888,1.747,-0.301,anomaly,2.7657298582123295,0.27600198996205016,0.8839781,6.3175607,gps_candidate,False,False,True,True,False
177.67816,34.62672,832.9887,351.7209,0.3996,103.188,-0.733,-0.729,resolved_agn,2.920639109977097,2.0136291949965948,0.8832879,6.3123174,unclassified_anomaly,False,False,True,True,False
124.36994,27.83538,589.9096,483.0622,0.893,2.459,1.76,-0.021,anomaly,2.7707854637960363,0.3907585287387172,0.88216925,6.303819,gps_candidate,False,True,True,True,False
155.78184,32.1798,597.7517,576.4026,0.9902,1.509,0.897,-0.146,anomaly,2.776520819918836,0.17868923977558981,0.88215196,6.303688,gps_candidate,False,False,False,False,True
159.43713,25.54381,784.6928,389.4518,0.4978,67.435,-0.62,-0.544,resolved_agn,2.8946996677301486,1.828885361840441,0.8812798,6.297063,unclassified_anomaly,False,True,True,True,False
165.285,30.64471,1032.8449,224.0612,0.222,68.213,-0.681,-0.697,resolved_agn,3.0140351093884776,1.8338671501732087,0.88055456,6.291553,unclassified_anomaly,False,False,False,False,True
178.05152,37.21837,780.417,381.5695,0.4652,70.604,-0.544,-0.613,resolved_agn,2.892326721160434,1.8488293062744332,0.88045055,6.290763,unclassified_anomaly,False,True,False,True,False
121.76004,41.42044,845.7931,339.4285,0.4053,107.591,-0.616,-0.673,resolved_agn,2.9272641378407367,2.0317759440644587,0.8802425,6.2891827,unclassified_anomaly,False,False,False,False,True
237.15876,21.07145,924.7398,248.643,0.2578,112.635,-0.918,-1.031,resolved_agn,2.9660195496893556,2.051673363383567,0.8795333,6.283795,unclassified_anomaly,False,True,False,True,False
163.62185,52.04399,842.0405,374.0211,0.4636,25.787,-0.663,-0.792,resolved_agn,2.9253329804586983,1.411400820260078,0.87887377,6.2787848,unclassified_anomaly,False,False,True,True,False
183.70911,33.27729,907.0852,293.6207,0.3386,19.182,-0.748,-0.525,resolved_agn,2.9576480810535477,1.2828938866553317,0.87868005,6.277313,unclassified_anomaly,False,True,True,True,False
210.12098,30.85363,829.6306,389.7701,0.4857,84.983,-0.748,-0.849,resolved_agn,2.9188847621443172,1.9293320581308642,0.8779475,6.2717485,unclassified_anomaly,False,True,True,True,False
188.5809,24.60755,852.2771,327.0191,0.3768,102.506,-0.939,-0.978,resolved_agn,2.930580819456037,2.010749286763754,0.8772108,6.266152,unclassified_anomaly,False,False,False,False,True
143.06576,34.12053,944.1152,202.6445,0.2361,78.968,-0.514,-0.333,resolved_agn,2.9750249897131553,1.8974511388999447,0.87686634,6.2635355,unclassified_anomaly,False,False,False,False,True
204.97585,47.81044,31.7585,0.9819,0.0295,1995.383,-1.552,-2.019,anomaly,1.5018599818814162,3.3000262678534136,0.87652916,6.260974,uss_diffuse,True,True,True,True,False
209.47711,22.53435,942.9579,225.4886,0.2614,109.293,-0.935,-0.849,resolved_agn,2.9744923033355914,2.038592347139765,0.87510383,6.2501464,unclassified_anomaly,False,False,True,True,False
201.83432,30.38477,762.0045,438.8362,0.4768,42.027,-0.937,-0.973,resolved_agn,2.88195753606322,1.6235283900067157,0.87477857,6.2476754,unclassified_anomaly,False,True,True,True,False
246.78382,43.71751,997.3583,165.2655,0.1835,37.233,-0.836,-0.676,resolved_agn,2.9988512062139208,1.570928030334837,0.87448674,6.2454586,unclassified_anomaly,False,True,True,True,False
199.48182,55.77535,850.8416,362.2483,0.4462,90.392,-0.838,-0.642,resolved_agn,2.92984871560866,1.95612999563469,0.8738431,6.2405686,unclassified_anomaly,False,False,True,True,False
206.62102,39.61143,587.7736,519.3372,0.9381,1.003,1.188,0.456,anomaly,2.7692100757280813,0.001300933020418072,0.87303734,6.234448,gps_candidate,False,False,False,False,True
196.57849,34.31312,566.1894,538.8273,0.9083,1.367,1.508,-0.362,anomaly,2.752961734395738,0.13576851456782227,0.8705725,6.2157235,gps_candidate,False,True,True,True,False
171.22492,31.89968,782.87,380.8399,0.4591,52.584,-0.665,-0.608,resolved_agn,2.8936896509851504,1.7208536192723114,0.8697431,6.209423,unclassified_anomaly,False,False,False,False,True
149.43303,36.35156,951.4767,198.3889,0.2293,60.641,-0.612,-0.343,resolved_agn,2.978398157641088,1.782766354413262,0.8695735,6.208134,unclassified_anomaly,False,True,False,True,False
162.67138,21.1369,861.2474,382.3356,0.4791,37.6,-0.808,-1.045,resolved_agn,2.935127923836022,1.575187844927661,0.8694495,6.2071924,unclassified_anomaly,False,False,True,True,False
208.63863,44.82911,776.0323,380.7442,0.4286,44.648,-0.699,-0.626,resolved_agn,2.8898797978301354,1.6498020095086041,0.86696625,6.1883283,unclassified_anomaly,False,False,True,True,False
123.89721,48.70366,1007.6274,257.319,0.2811,82.058,-0.88,-0.718,resolved_agn,3.0032999685789648,1.9141209276985423,0.8659768,6.180812,unclassified_anomaly,False,False,True,True,False
132.67541,52.12123,851.4757,343.7586,0.4409,26.059,-0.7,-0.707,resolved_agn,2.9301722582804186,1.4159577458809902,0.8640715,6.166338,unclassified_anomaly,False,False,True,True,False
185.59162,23.74588,839.3037,373.0615,0.4748,71.323,-0.662,-0.82,resolved_agn,2.9239191376681406,1.8532296022549193,0.863786,6.164169,unclassified_anomaly,False,False,False,False,True
131.56493,51.42768,932.8621,238.5049,0.2774,117.227,-0.633,-0.579,resolved_agn,2.969817449067629,2.069027650935769,0.8637367,6.1637945,unclassified_anomaly,False,True,True,True,False
212.93648,36.04508,1058.5441,207.2124,0.2153,52.936,-0.724,-0.735,resolved_agn,3.0247089558723816,1.723751121635539,0.8631513,6.1593475,unclassified_anomaly,False,True,True,True,False
210.06301,27.37786,609.1022,510.3853,0.8023,1.521,1.194,0.115,anomaly,2.7846901681209166,0.1821292140529984,0.8631173,6.159089,gps_candidate,False,True,True,True,False
158.3083,60.23475,601.0763,593.107,0.8938,3.336,1.745,0.032,anomaly,2.778929604391613,0.5232260419657011,0.86170816,6.1483846,gps_candidate,False,False,False,False,True
133.6059,26.9848,848.791,362.7293,0.4259,23.61,-0.976,-1.128,resolved_agn,2.928800765955655,1.373095987078727,0.8607704,6.141261,unclassified_anomaly,False,True,False,True,False
124.51833,41.79416,824.3066,375.4858,0.4822,80.534,-0.695,-0.667,resolved_agn,2.916088777136079,1.905979270367547,0.85987043,6.134424,unclassified_anomaly,False,False,False,False,True
130.65731,43.373,996.7566,298.2655,0.3412,15.191,-0.824,-0.823,resolved_agn,2.998589120014483,1.1815863637368564,0.8598408,6.134199,unclassified_anomaly,False,False,True,True,False
181.77288,55.86416,842.1334,350.9236,0.4143,96.29,-0.822,-0.774,resolved_agn,2.9253808923250557,1.9835811867057906,0.8591626,6.1290474,unclassified_anomaly,False,False,True,True,False
161.11661,30.48218,795.8034,365.4278,0.48,74.302,-0.568,-0.626,resolved_agn,2.9008057902992914,1.8710005038988489,0.85891354,6.127155,unclassified_anomaly,False,True,True,True,False
135.99805,30.06696,627.7575,554.8879,0.8685,2.783,1.778,0.066,anomaly,2.7977919100574518,0.44451320633404295,0.85800266,6.1202354,gps_candidate,False,True,True,True,False
229.57002,25.7723,988.2071,333.0156,0.3736,39.353,-0.814,-0.999,resolved_agn,2.9948479698526738,1.5949778455586932,0.85765773,6.117615,unclassified_anomaly,False,False,True,True,False
163.63177,48.6024,918.757,188.0793,0.2356,116.977,-0.927,-1.028,resolved_agn,2.963200660989984,2.0681004792246664,0.8569122,6.111952,unclassified_anomaly,False,False,True,True,False
138.46232,36.34133,685.1582,16.4455,0.025,1930.285,-1.674,-1.494,anomaly,2.8357908597472306,3.2856214358417084,0.85681206,6.111191,uss_diffuse,True,True,False,True,False
219.45942,40.19677,891.7769,259.5592,0.2867,70.731,-0.555,-0.331,resolved_agn,2.9502562184817824,1.8496097982126867,0.8564967,6.108795,unclassified_anomaly,False,True,False,True,False
121.1428,21.36124,801.9062,442.4516,0.4548,88.636,-0.528,-0.484,resolved_agn,2.9041235712706612,1.9476101488157056,0.85562605,6.1021814,unclassified_anomaly,False,False,False,False,True
173.30313,39.89733,608.1268,522.6674,0.8932,1.496,0.895,0.154,anomaly,2.7839941430864834,0.17493159352844256,0.8554606,6.1009245,gps_candidate,False,False,True,True,False
132.19783,56.47862,1077.5872,87.8077,0.1058,35.325,-0.581,-0.539,resolved_agn,3.032452424026748,1.5480821705205963,0.85457754,6.0942163,unclassified_anomaly,False,True,True,True,False
146.22405,61.32123,1003.7783,213.8491,0.2068,17.984,-0.783,-0.537,resolved_agn,3.0016378027306523,1.254886293888967,0.85434353,6.0924387,unclassified_anomaly,False,False,False,False,True
154.86539,59.42863,1022.6264,157.0465,0.182,40.137,-0.576,-0.438,resolved_agn,3.009717000229289,1.603544908457001,0.8531638,6.0834765,unclassified_anomaly,False,True,False,True,False
248.73729,58.11499,993.5174,126.7398,0.1188,23.349,-0.987,-1.038,resolved_agn,2.9971754775432795,1.3682682851684336,0.8531326,6.0832396,unclassified_anomaly,False,True,False,True,False
234.48611,24.20708,559.1216,486.0986,0.8035,3.324,1.881,-0.258,anomaly,2.747506270258329,0.5216610151120734,0.8512007,6.0685635,gps_candidate,False,True,False,True,False
199.65855,57.88111,813.2023,400.7311,0.4914,76.901,-0.816,-0.733,resolved_agn,2.9101985982934675,1.8859319872872329,0.8510695,6.067567,unclassified_anomaly,False,False,True,True,False
192.18207,23.47975,906.0219,331.9585,0.4141,15.769,-0.888,-0.892,resolved_agn,2.957138695396685,1.1978041531734098,0.84998065,6.0592957,unclassified_anomaly,False,True,True,True,False
180.69166,25.22972,983.5941,333.5872,0.3741,48.286,-0.659,-0.808,resolved_agn,2.992815914998432,1.6838212300456288,0.84981525,6.058039,unclassified_anomaly,False,False,True,True,False
223.80079,22.55474,1036.5876,151.4925,0.1826,56.075,-0.674,-0.609,resolved_agn,3.0156060093619095,1.7487692822550054,0.8496947,6.057123,remnant_candidate,False,False,True,True,False
172.45337,30.90376,29.252,0.3359,0.012,1957.771,-1.693,-2.096,anomaly,1.4661555647522098,3.29176189111745,0.8488105,6.0504065,uss_diffuse,True,True,True,True,False
241.39212,45.73681,846.296,322.3084,0.4101,107.624,-0.886,-0.982,resolved_agn,2.9275222881962706,2.031909129186454,0.84871835,6.049706,unclassified_anomaly,False,True,False,True,False
213.33511,21.17741,828.4208,340.2213,0.4447,71.402,-0.514,-0.564,resolved_agn,2.9182509946296937,1.8537103767173357,0.8474829,6.0403214,unclassified_anomaly,False,True,False,True,False
168.26517,56.71008,888.9708,303.1357,0.3557,75.884,-0.542,-0.457,resolved_agn,2.948887495945307,1.880150215365567,0.8474622,6.0401635,unclassified_anomaly,False,False,True,True,False
165.92086,45.71326,833.688,348.6971,0.4872,77.759,-0.609,-0.64,resolved_agn,2.921003550361986,1.890750666819524,0.84699845,6.036641,unclassified_anomaly,False,True,False,True,False
153.25405,25.90601,906.2204,252.9929,0.285,92.008,-0.512,-0.292,resolved_agn,2.957233834391071,1.963825590441262,0.846451,6.032482,unclassified_anomaly,False,False,True,True,False
174.31612,63.1977,820.7608,342.3,0.3978,89.155,-0.911,-1.127,resolved_agn,2.9142166061129773,1.9501457043427588,0.84598446,6.028938,unclassified_anomaly,False,False,True,True,False
220.02919,32.41839,746.3982,364.8776,0.4753,62.394,-0.534,-0.511,resolved_agn,2.872970583403221,1.7951428285898485,0.84542626,6.024698,unclassified_anomaly,False,True,False,True,False
178.18122,42.58859,788.5458,351.1375,0.4595,118.425,-0.714,-0.793,resolved_agn,2.8968269229149133,2.073443393399994,0.84449935,6.0176563,unclassified_anomaly,False,True,False,True,False
167.39867,58.66722,602.9807,617.2175,0.9962,3.272,1.238,0.077,anomaly,2.7803034116133825,0.5148132949992854,0.84437025,6.0166755,gps_candidate,False,False,True,True,False
136.6748,28.52189,796.9417,381.931,0.4559,79.305,-0.957,-1.071,resolved_agn,2.9014265518924898,1.8993005694607927,0.8432857,6.008436,unclassified_anomaly,False,True,False,True,False
197.45719,55.25541,784.1223,353.954,0.4312,114.99,-0.771,-0.756,resolved_agn,2.894383805124227,2.0606600739740144,0.84269756,6.0039687,unclassified_anomaly,False,True,True,True,False
216.30287,43.99648,920.465,318.0396,0.3667,50.864,-0.666,-0.615,resolved_agn,2.9640072794279173,1.7064105105706977,0.8418552,5.99757,unclassified_anomaly,False,False,False,False,True
220.47072,54.36881,971.7217,309.9235,0.3717,117.608,-0.748,-0.945,resolved_agn,2.987541901283949,2.070436864577579,0.8411165,5.991958,unclassified_anomaly,False,False,True,True,False
225.07193,64.6415,1001.9455,297.3324,0.2993,94.47,-0.854,-0.895,resolved_agn,3.000844099083142,1.9752939153562064,0.8406066,5.9880843,unclassified_anomaly,False,True,True,True,False
120.5672,20.62085,605.3242,519.0903,0.8733,2.158,0.51,0.418,anomaly,2.78198803673491,0.3340514403468918,0.84059995,5.9880342,gps_candidate,False,False,False,False,True
149.02731,27.32585,908.6074,298.3661,0.29,115.306,-0.884,-1.062,resolved_agn,2.9583762695313025,2.061851906593,0.8405982,5.988021,unclassified_anomaly,False,False,True,True,False
123.2188,30.44474,817.3511,339.9391,0.4669,58.471,-0.512,-0.56,resolved_agn,2.9124086514384206,1.7669405214201148,0.84048104,5.9871306,unclassified_anomaly,False,False,False,False,True
238.25086,25.45831,976.9518,165.2819,0.1652,50.924,-0.818,-0.749,resolved_agn,2.9898731374031065,1.70692250946904,0.84021115,5.9850807,remnant_candidate,False,False,True,True,False
219.72629,63.59735,911.8994,323.0066,0.3332,83.809,-0.961,-1.104,resolved_agn,2.9599469299570185,1.9232906587312364,0.8398037,5.981985,unclassified_anomaly,False,True,True,True,False
190.02151,37.06484,1030.4369,268.6985,0.2969,26.825,-0.981,-1.033,resolved_agn,3.013021402402618,1.4285397306379888,0.8395232,5.9798546,unclassified_anomaly,False,True,True,True,False
175.32327,58.74925,32.7449,0.5364,0.0159,1972.479,-1.694,-1.982,anomaly,1.5151436684702868,3.295012388189357,0.839242,5.977718,uss_diffuse,True,True,False,True,False
190.1419,28.28861,887.2345,317.1304,0.3926,60.37,-0.699,-0.584,resolved_agn,2.9480384209548016,1.7808211758534729,0.8389022,5.9751368,unclassified_anomaly,False,True,True,True,False
122.98696,24.60919,1004.301,239.9282,0.2475,81.319,-0.871,-0.836,resolved_agn,3.00186389512732,1.9101920293714092,0.8385147,5.9721932,unclassified_anomaly,False,True,False,True,False
168.06885,27.45735,1026.1847,273.7829,0.3222,40.397,-0.986,-1.148,resolved_agn,3.0112255352120694,1.6063491143229196,0.83838356,5.971197,unclassified_anomaly,False,False,False,False,True
226.37396,39.06366,575.7831,577.1832,0.9028,1.309,1.117,-0.015,anomaly,2.760258913608308,0.11693964655075578,0.8380797,5.9688888,gps_candidate,False,False,False,False,True
141.11149,36.62124,619.4498,522.5918,0.8242,1.519,1.11,0.442,anomaly,2.792006117061777,0.18155777386278632,0.8371056,5.9614887,gps_candidate,False,False,False,False,True
153.00121,37.87116,911.6909,311.7847,0.3521,85.213,-0.62,-0.588,resolved_agn,2.959847619931218,1.9305058553017027,0.83707964,5.961292,unclassified_anomaly,False,False,False,False,True
123.42071,22.9537,874.1118,335.5569,0.3307,50.817,-0.91,-0.826,resolved_agn,2.9415669829981073,1.7060090227390838,0.8367109,5.9584904,unclassified_anomaly,False,False,True,True,False
201.08076,32.08733,981.5881,285.2805,0.2897,65.624,-0.999,-0.784,resolved_agn,2.9919292847070675,1.8170626985429146,0.8364209,5.9562874,unclassified_anomaly,False,False,False,False,True
156.2128,53.05419,1021.5569,144.0814,0.1631,102.895,-0.695,-0.497,resolved_agn,3.0092625615390047,2.0123942715052117,0.83602005,5.9532423,remnant_candidate,False,True,False,True,False
237.97129,22.23486,890.3822,227.4308,0.2412,117.119,-0.849,-0.728,resolved_agn,2.9495764692522486,2.0686273555830326,0.8359355,5.9526,unclassified_anomaly,False,False,True,True,False
171.56958,61.62361,862.3215,310.135,0.3884,69.827,-0.529,-0.538,resolved_agn,2.9356692143680094,1.8440233837074433,0.83567494,5.9506207,unclassified_anomaly,False,True,True,True,False
186.18686,35.41384,967.342,234.5424,0.2494,87.001,-0.689,-0.528,resolved_agn,2.9855800443558476,1.9395242444805263,0.8356595,5.9505033,unclassified_anomaly,False,False,False,False,True
212.07495,55.68644,799.9486,321.997,0.4284,45.977,-0.627,-0.518,resolved_agn,2.9030620826750457,1.6625406301357097,0.835467,5.949041,unclassified_anomaly,False,False,True,True,False
183.65848,46.09555,843.5768,342.4422,0.4468,58.732,-0.959,-0.77,resolved_agn,2.9261246272901507,1.7688747901188742,0.8347049,5.9432516,unclassified_anomaly,False,True,True,True,False
159.2935,52.89956,828.9792,338.0415,0.3973,93.329,-0.871,-0.79,resolved_agn,2.918543633760707,1.970016612482083,0.8344861,5.94159,unclassified_anomaly,False,True,True,True,False
128.55339,39.50248,783.6883,336.2164,0.4406,17.891,-0.719,-0.676,resolved_agn,2.894143363058125,1.2526346157123949,0.83391106,5.937221,unclassified_anomaly,False,False,True,True,False
123.54872,40.59455,812.1704,367.9234,0.4576,53.959,-0.786,-0.742,resolved_agn,2.909647157339542,1.7320638924730658,0.8337133,5.935719,unclassified_anomaly,False,True,False,True,False
